Period,Date High,High (Rs.),Date Low (Rs.),Low (Rs.),Close (Rs.),Trade Vol,Share Vol,Turnover (Rs.),Last Traded Date,Days Traded
2024-46,14/11/2024,123.75,11/11/24,114.5,122.5,1549,4094306,491758355,14-11-2024,4
2024-45,4/11/24,119,8/11/24,113.75,115,1742,4004268,463284658.5,8/11/24,5
2024-44,30/10/2024,122.5,28/10/2024,113.5,118,2263,5252677,617081635.8,1/11/24,4
2024-43,25/10/2024,114.5,23/10/2024,108,113.5,1434,4828914,532867561.5,25-10-2024,5
2024-42,14/10/2024,109.75,15/10/2024,107.5,108.5,787,1567882,169614241.3,18-10-2024,4
2024-41,11/10/24,109.5,7/10/24,105.5,109,2145,7772501,830433188.3,11/10/24,5
2024-40,4/10/24,106.25,1/10/24,99.6,105,2398,7969023,826559818.8,4/10/24,5
2024-39,26/09/2024,104.75,24/09/2024,91.2,99.8,4336,13924148,1345476372,27-09-2024,5
2024-38,20/09/2024,89.1,18/09/2024,81,88.4,2006,4181519,356276568.3,20-09-2024,3
2024-37,9/9/24,84.1,12/9/24,78,82.4,3141,11510332,914822736.9,13-09-2024,5
2024-36,5/9/24,89,4/9/24,83,84,1623,4331034,373962446.8,6/9/24,5
2024-35,27/08/2024,92,29/08/2024,85.6,86.6,1427,1516800,132697909.7,30-08-2024,5
2024-34,20/08/2024,94.4,23/08/2024,91,92.1,381,2419619,231267635.5,23-08-2024,4
2024-33,15/08/2024,96,12/8/24,88.5,93.7,490,513705,47144115.1,16-08-2024,5
2024-32,5/8/24,93,5/8/24,88.3,89,927,1049604,93913566.4,9/8/24,5
2024-31,29/07/2024,95,31/07/2024,92.2,93,617,421992,39511051.4,2/8/24,5
2024-30,22/07/2024,99.3,26/07/2024,94.5,95.1,763,843332,80692698.7,26-07-2024,5
2024-29,15/07/2024,105,19/07/2024,99,99.4,1147,928863,95284326.25,19-07-2024,5
2024-28,12/7/24,104,11/7/24,101,103.5,765,760956,77953726,12/7/24,5
2024-27,1/7/24,106.25,5/7/24,103,103.5,727,1044931,108625839.5,5/7/24,5
2024-26,27/06/2024,107.5,28/06/2024,104.25,105,809,26850799,2946000069,28-06-2024,5
2024-25,18/06/2024,109,20/06/2024,105.5,105.5,302,697031,73760579.5,20-06-2024,3
2024-24,11/6/24,110.25,14/06/2024,108,108,956,6938889,760561301.3,14-06-2024,6
2024-23,7/6/24,110,4/6/24,105,108.75,731,982834,104905348.8,7/6/24,5
2024-22,27/05/2024,115,29/05/2024,100,105.75,1892,3046538,317037267.8,31-05-2024,5
2024-21,22/05/2024,114.75,20/05/2024,109,114.25,364,479630,53856136.75,22-05-2024,3
2024-20,15/05/2024,117.5,17/05/2024,111.75,113,788,1616461,186795860.5,17-05-2024,5
2024-19,10/5/24,117.25,7/5/24,112.5,117,942,1442556,165084612.8,10/5/24,5
2024-18,30/04/2024,116.75,3/5/24,114,115,969,3174356,365570444.5,3/5/24,4
2024-17,26/04/2024,114.75,22/04/2024,104,114.5,1282,4327295,473207207.8,26-04-2024,4
2024-16,15/04/2024,112,17/04/2024,100.75,104.5,1422,2406208,255072244.5,19-04-2024,5
2024-15,10/4/24,112.25,8/4/24,106.25,111.5,1316,3854535,422954804.3,10/4/24,3
2024-14,5/4/24,106.5,1/4/24,91.8,105.25,1562,6013508,600632234.3,5/4/24,5
2024-13,28/03/2024,98.6,26/03/2024,94,97.7,635,2229921,217935723.9,28-03-2024,4
12/1/24,18/03/2024,95.5,22/03/2024,93.4,95,394,792740,74999676.1,22-03-2024,5
11/1/24,15/03/2024,95,11/3/24,92,94.7,489,750811,70618267.6,15-03-2024,5
10/1/24,7/3/24,92.5,5/3/24,88,91.9,331,244495,22176267.2,7/3/24,4
9/1/24,26/02/2024,92.9,1/3/24,88.5,88.7,366,2734177,246602364,1/3/24,5
8/1/24,22/02/2024,91.6,19/02/2024,89.6,91.3,384,998453,90575247.2,22-02-2024,4
7/1/24,16/02/2024,90,15/02/2024,88.4,90,360,3715274,331902782.6,16-02-2024,5
6/1/24,8/2/24,89.7,6/2/24,87.5,89.5,389,844831,74707154.1,9/2/24,4
5/1/24,2/2/24,89,31/01/2024,86,88,549,851276,74256845.4,2/2/24,5
4/1/24,22/01/2024,89.3,24/01/2024,87.5,88,236,580730,51084336.9,26-01-2024,4
3/1/24,16/01/2024,91.5,19/01/2024,88,89.5,281,505779,45940397.2,19-01-2024,4
2/1/24,8/1/24,95.5,12/1/24,91.2,91.5,400,1181242,110118921.9,12/1/24,5
1/1/24,31/12/2024,145.75,2/1/24,94.5,144.75,1814,11919996,1655009472,31-12-2024,6
2023-52,29/12/2023,95.6,27/12/2023,91.7,95.5,531,1108618,104604412.9,29-12-2023,3
2023-51,21/12/2023,94.2,22/12/2023,92.6,92.9,619,1103799,103498945.9,22-12-2023,5
2023-50,13/12/2023,95.4,15/12/2023,93,93.9,949,1387005,130808834.1,15-12-2023,5
2023-49,8/12/23,94,5/12/23,89.1,93.9,899,967682,88105191.5,8/12/23,5
2023-48,1/12/23,90.1,28/11/2023,84.5,89.9,720,1276991,110810545.7,1/12/23,5
2023-47,24/11/2023,86,22/11/2023,82.7,84.7,503,1143686,96487713.9,24-11-2023,5
2023-46,14/11/2023,87.7,16/11/2023,82.5,84.5,494,553243,47037475.6,17-11-2023,5
2023-45,8/11/23,88.9,6/11/23,83.9,86,584,2227580,192239341.6,10/11/23,5
2023-44,2/11/23,86,31/10/2023,81.6,84.7,416,517469,43687863.9,3/11/23,5
2023-43,23/10/2023,88.8,27/10/2023,81,83.1,459,511825,43798676.7,27-10-2023,5
2023-42,20/10/2023,87.3,19/10/2023,80,86.8,857,1161271,94716159.1,20-10-2023,5
2023-41,9/10/23,87,12/10/23,82.6,84,625,975769,82427270.6,13-10-2023,5
2023-40,2/10/23,90,6/10/23,86.1,86.8,519,350281,30704404.6,6/10/23,5
2023-39,27/09/2023,91.1,26/09/2023,87.8,90.2,302,321875,28645295.6,27-09-2023,3
2023-38,18/09/2023,92.5,19/09/2023,87,89.8,666,1143460,101705528.1,22-09-2023,5
2023-37,15/09/2023,93,12/9/23,90,91.2,549,1002753,91371727.8,15-09-2023,5
2023-36,5/9/23,96,4/9/23,89.9,92.8,1108,2581602,243088899.6,8/9/23,5
2023-35,1/9/23,90,29/08/2023,86.4,88.4,610,1369813,119452864.6,1/9/23,4
2023-34,21/08/2023,95,25/08/2023,80,87,1497,4011245,364827414.7,25-08-2023,5
2023-33,14/08/2023,102,16/08/2023,92.5,93.6,1986,3366642,321058494.9,18-08-2023,5
2023-32,10/8/23,107.5,7/8/23,99,103,2080,4379648,454479026.3,11/8/23,5
2023-31,4/8/23,101.75,31/07/2023,92,101.25,2346,6624182,651522867.8,4/8/23,4
2023-30,28/07/2023,94.2,27/07/2023,87.6,92.7,1818,4023026,363050919.7,28-07-2023,5
2023-29,19/07/2023,89.7,17/07/2023,80.4,88.2,2363,7361700,634573338.7,21-07-2023,5
2023-28,14/07/2023,81,12/7/23,77.4,80.2,1091,2722585,217020365.5,14-07-2023,5
2023-27,5/7/23,83,4/7/23,75.5,79.3,3427,18667607,1500625805,7/7/23,4
2023-26,26/06/2023,69.9,26/06/2023,63.1,68.1,855,2145599,144616470.2,28-06-2023,3
2023-25,23/06/2023,67.8,20/06/2023,63.5,66.1,538,2253078,148586602.2,23-06-2023,5
2023-24,16/06/2023,67.8,12/6/23,59.1,66,758,1615234,105267159.9,16-06-2023,5
2023-23,9/6/23,60.3,7/6/23,56.7,60,233,361262,21030251.7,9/6/23,5
2023-22,2/6/23,59,31/05/2023,56.6,58.1,197,180625,10420628.1,2/6/23,5
2023-21,26/05/2023,59.5,23/05/2023,55,58.9,461,816554,46597356.6,26-05-2023,5
2023-20,15/05/2023,59.9,19/05/2023,55.2,56.4,544,2458864,142227143.5,19-05-2023,5
2023-19,11/5/23,61.6,8/5/23,53.8,59.2,529,783367,46353225,12/5/23,5
2023-18,2/5/23,56.1,3/5/23,52.1,54.4,384,272335,14711541.6,4/5/23,3
2023-17,24/04/2023,60,28/04/2023,56.5,56.7,490,384144,22236118,28-04-2023,5
2023-16,18/04/2023,64,21/04/2023,59,59.9,610,410662,24750854.9,21-04-2023,5
2023-15,12/4/23,64,10/4/23,60.5,63,156,128421,8076872.2,12/4/23,3
2023-14,3/4/23,63.1,3/4/23,60.3,62.1,243,199532,12372841.7,6/4/23,3
2023-13,28/03/2023,68.5,31/03/2023,62.5,63.6,482,629270,41242298.8,31-03-2023,5
12/1/23,20/03/2023,71.5,23/03/2023,64,66,682,1157696,76926526.8,24-03-2023,5
11/1/23,17/03/2023,71,13/03/2023,64.5,69.8,632,874097,59294934.4,17-03-2023,5
10/1/23,8/3/23,71.9,10/3/23,66,67,959,1205754,84676331.7,10/3/23,4
9/1/23,3/3/23,70.4,27/02/2023,63.5,69,911,3666835,243595536.7,3/3/23,5
8/1/23,20/02/2023,70,20/02/2023,62.7,66.1,937,1765413,115462570.9,24-02-2023,5
7/1/23,17/02/2023,64,16/02/2023,58,62.5,526,518528,32023868.2,17-02-2023,5
6/1/23,6/2/23,65,7/2/23,59,61.6,611,274044,16996714.7,10/2/23,5
5/1/23,3/2/23,65,30/01/2023,54,64.5,930,833131,50654516.3,3/2/23,5
4/1/23,23/01/2023,61,23/01/2023,52.7,56.2,678,477612,26652978.9,27-01-2023,5
3/1/23,20/01/2023,52.6,19/01/2023,50.1,52.5,281,256291,12948928.6,20-01-2023,4
2/1/23,10/1/23,52.2,13/01/2023,50.1,50.2,247,114937,5853751.2,13-01-2023,5
1/1/23,4/1/23,52.5,2/1/23,50,50.6,203,121757,6196941.1,5/1/23,4
2022-52,30/12/2022,50.7,29/12/2022,50,50.2,243,132864,6656523.4,30-12-2022,4
2022-51,19/12/2022,52,23/12/2022,50,50.4,240,143748,7225230,23-12-2022,5
2022-50,14/12/2022,52.8,13/12/2022,50,51.5,284,191896,9887160.1,16-12-2022,5
2022-49,6/12/22,52.1,9/12/22,50,50.5,324,222370,11194840.9,9/12/22,4
2022-48,1/12/22,52,2/12/22,50,51,347,278517,14136684.1,2/12/22,5
2022-47,25/11/2022,51,24/11/2022,49.9,50.4,218,2583162,129173303.1,25-11-2022,5
2022-46,17/11/2022,52,18/11/2022,50,50,266,350389,17683114.9,18-11-2022,5
2022-45,10/11/22,50.8,8/11/22,48.7,50.4,330,21838141,1091841943,11/11/22,4
2022-44,2/11/22,51.2,3/11/22,49.5,50,318,123880,6198512.2,4/11/22,5
2022-43,28/10/2022,51,27/10/2022,49.5,50.1,369,190399,9523385.2,28-10-2022,4
2022-42,19/10/2022,51.5,20/10/2022,49.9,50.2,449,8281157,414195671.5,21-10-2022,5
2022-41,14/10/2022,52.9,12/10/22,50.5,51,368,1424405,72584084.7,14-10-2022,4
2022-40,3/10/22,55.5,7/10/22,50.5,50.6,490,553417,28708886.5,7/10/22,5
2022-39,30/09/2022,55.5,27/09/2022,51.9,55,462,8137398,447288909.9,30-09-2022,5
2022-38,19/09/2022,58,23/09/2022,53.9,54,483,486168,26873140.5,23-09-2022,5
2022-37,15/09/2022,59.9,12/9/22,52,57.3,887,897089,50080154.7,16-09-2022,5
2022-36,5/9/22,54,7/9/22,51,52,501,2359865,122855184,9/9/22,5
2022-35,2/9/22,54,30/08/2022,51.7,53.4,357,4260129,217635831.8,2/9/22,5
2022-34,24/08/2022,53,26/08/2022,51.5,52.3,352,677365,35196584,26-08-2022,5
2022-33,15/08/2022,56.7,18/08/2022,51.1,51.6,516,485703,25656939.7,19-08-2022,5
2022-32,12/8/22,55.8,8/8/22,52.5,54.8,399,3526559,190280307.9,12/8/22,4
2022-31,1/8/22,53.6,2/8/22,52.1,53,299,384350,20263151.9,5/8/22,5
2022-30,26/07/2022,54.5,29/07/2022,52,52.7,191,261873,13720523.5,29-07-2022,5
2022-29,21/07/2022,58,18/07/2022,51.7,53.1,305,351212,18417401.3,22-07-2022,5
2022-28,11/7/22,52.9,11/7/22,50,52,212,205965,10659690.7,15-07-2022,4
2022-27,4/7/22,50.6,5/7/22,49.6,50.2,300,1041129,52131827,8/7/22,5
2022-26,27/06/2022,50.9,28/06/2022,50,50.5,383,5600377,280202688.5,1/7/22,5
2022-25,23/06/2022,52,24/06/2022,50,50.3,413,5199307,260258852.5,24-06-2022,5
2022-24,13/06/2022,52,17/06/2022,50.2,50.3,271,756180,38496958.3,17-06-2022,4
2022-23,8/6/22,53,10/6/22,51.3,51.5,409,1228522,63892220.2,10/6/22,5
2022-22,31/05/2022,56,30/05/2022,52.5,52.7,313,1995267,107419416.2,3/6/22,5
2022-21,23/05/2022,54.5,26/05/2022,52,52.8,387,262638,13928558.3,27-05-2022,5
2022-20,18/05/2022,55.5,20/05/2022,53,53.5,495,546942,29866274.6,20-05-2022,4
2022-19,13/05/2022,55,12/5/22,50,54,634,2652078,134004212.5,13-05-2022,3
2022-18,5/5/22,53.9,4/5/22,51,51.5,379,955722,49301428,6/5/22,3
2022-17,27/04/2022,54,27/04/2022,50,51.5,1260,13581657,682423900.7,29-04-2022,5
2022-14,4/4/22,64.8,8/4/22,55,57.3,967,762753,45198340.9,8/4/22,5
2022-13,28/03/2022,76.3,1/4/22,59,59.4,1159,1310697,93244361.2,1/4/22,5
12/1/22,22/03/2022,79.5,25/03/2022,75.9,76.1,1024,1445863,111421850.4,25-03-2022,5
11/1/22,14/03/2022,81.3,18/03/2022,76.7,77.2,683,914012,71126121.2,18-03-2022,4
10/1/22,7/3/22,82,9/3/22,76,79,564,726515,57788635.7,11/3/22,5
9/1/22,2/3/22,83,28/02/2022,79.8,81.3,607,1877319,152567454.5,4/3/22,4
8/1/22,21/02/2022,82,25/02/2022,78.5,80.1,830,4852850,383817016.5,25-02-2022,5
7/1/22,17/02/2022,82.9,14/02/2022,79,81.6,483,549613,43977035.3,18-02-2022,4
6/1/22,8/2/22,82.5,10/2/22,78.2,79.9,756,1322552,106378836.7,11/2/22,5
5/1/22,1/2/22,83,3/2/22,80,82,413,802570,65707318.8,3/2/22,4
4/1/22,24/01/2022,85,28/01/2022,81.5,81.6,618,804532,67039434.4,28-01-2022,5
3/1/22,21/01/2022,84.3,18/01/2022,81,83.5,706,2680922,222462516.5,21-01-2022,4
2/1/22,11/1/22,84,10/1/22,80,81.8,1015,1879766,153521524.9,13-01-2022,4
1/1/22,3/1/22,80.9,7/1/22,79,79.8,992,2334430,186185078,7/1/22,5
2021-52,31/12/2021,80,27/12/2021,77,79.3,895,18981406,1488211217,31-12-2021,5
2021-51,20/12/2021,79.3,23/12/2021,76.9,77.6,1311,2576381,200132179.9,24-12-2021,5
2021-50,16/12/2021,80.5,15/12/2021,79,79.3,1398,8765312,699354583.6,17-12-2021,5
2021-49,7/12/21,81.5,6/12/21,79.7,80,1161,1946146,155794692.1,10/12/21,5
2021-48,2/12/21,82.9,30/11/2021,79.9,80.1,1710,2384489,192529590.8,3/12/21,5
2021-47,22/11/2021,85.3,26/11/2021,82,82.6,806,1286755,107811686.5,26-11-2021,5
2021-46,19/11/2021,85.7,15/11/2021,82.8,84.7,740,1412733,118987645,19-11-2021,4
2021-45,12/11/21,88,12/11/21,85,85.3,544,770132,66574856,12/11/21,5
2021-44,3/11/21,90,5/11/21,87.7,87.9,510,2073069,183976966.7,5/11/21,4
2021-43,29/10/2021,89.5,25/10/2021,86,88.9,704,3894703,342886807.1,29-10-2021,5
2021-42,22/10/2021,89,18/10/2021,85.6,88.3,353,507491,44520358.2,22-10-2021,3
2021-41,11/10/21,90,13/10/2021,85,86,772,3274439,280723672.8,15-10-2021,5
2021-40,7/10/21,91.2,5/10/21,84.7,89.9,1668,3237820,289493741.8,8/10/21,5
2021-39,1/10/21,86,29/09/2021,83,85,650,947979,79606986.8,1/10/21,5
2021-38,24/09/2021,84.2,22/09/2021,82.9,84,435,572494,47712814.7,24-09-2021,4
2021-37,17/09/2021,84.5,13/09/2021,82,83.5,723,1034946,86337605.8,17-09-2021,5
2021-36,6/9/21,86,9/9/21,84,84.5,825,2767603,234700378.4,10/9/21,5
2021-35,30/08/2021,87.5,1/9/21,84.8,85.8,1085,4252116,364614419.2,3/9/21,5
2021-34,26/08/2021,89.6,24/08/2021,84.5,87.5,1139,1763805,153408472,27-08-2021,5
2021-33,19/08/2021,85.6,17/08/2021,83.5,84.7,550,772054,65532726.9,20-08-2021,5
2021-32,13/08/2021,84,12/8/21,82.6,83.6,653,2127082,177786903.6,13-08-2021,5
2021-31,2/8/21,85.5,6/8/21,83.1,83.7,823,3161693,267707402.9,6/8/21,5
2021-30,29/07/2021,86,27/07/2021,83,85.3,907,1004999,84984554.5,30-07-2021,5
2021-29,19/07/2021,88,22/07/2021,85,85.1,943,8753031,762482580,22-07-2021,3
2021-28,13/07/2021,88,14/07/2021,86.7,87.3,496,590006,51381161,16-07-2021,5
2021-27,5/7/21,87.6,7/7/21,86,87.3,609,2412135,208783918,9/7/21,5
2021-26,29/06/2021,90.3,2/7/21,87,87.9,713,5145288,461405026.7,2/7/21,5
2021-25,25/06/2021,90,23/06/2021,87.5,89.9,563,2598651,232322005.8,25-06-2021,4
2021-24,14/06/2021,91.4,16/06/2021,89.1,90.1,645,634649,57179917.6,18-06-2021,5
2021-23,7/6/21,92.3,8/6/21,89.1,91.5,976,1689204,154096148.8,11/6/21,5
2021-22,4/6/21,92,31/05/2021,85,91.7,1999,7054641,632497142.5,4/6/21,5
2021-21,25/05/2021,86,24/05/2021,82.5,85.5,548,968654,81320447.6,28-05-2021,3
2021-20,19/05/2021,85.9,17/05/2021,82,83,861,1252385,104515442.2,21-05-2021,5
2021-19,13/05/2021,82,10/5/21,79.6,81.9,467,2414433,194268734.7,13-05-2021,4
2021-18,7/5/21,83,4/5/21,79,80.1,971,8779926,701848847.1,7/5/21,5
2021-17,27/04/2021,81.5,27/04/2021,79,80.7,985,1192992,95453381.8,30-04-2021,4
2021-16,19/04/2021,86.8,23/04/2021,81.9,82.2,1212,975676,82039662.3,23-04-2021,5
2021-15,15/04/2021,87.3,12/4/21,86.3,86.8,547,2468592,214662418.6,16-04-2021,3
2021-14,7/4/21,86.6,5/4/21,84.5,86.1,939,1339497,114510477.8,9/4/21,5
2021-13,29/03/2021,92.5,1/4/21,85,85.6,1313,6965277,615641710.4,1/4/21,4
12/1/21,24/03/2021,90,23/03/2021,85.7,88.6,710,627372,55388496.8,26-03-2021,5
11/1/21,15/03/2021,90,18/03/2021,85,86.5,647,935710,81064752.2,19-03-2021,5
10/1/21,9/3/21,89.9,8/3/21,84.8,86.9,753,1023390,88320680.5,12/3/21,4
9/1/21,1/3/21,90.5,5/3/21,83,84.9,1380,2683513,230052919.4,5/3/21,5
8/1/21,25/02/2021,91,24/02/2021,84.6,88.8,1313,8206301,711653956.8,25-02-2021,4
7/1/21,19/02/2021,91,17/02/2021,86,90,1294,4536302,403991549.7,19-02-2021,5
6/1/21,8/2/21,94.8,11/2/21,80,88.1,2174,2880319,254343551.6,12/2/21,5
5/1/21,1/2/21,100,2/2/21,86,92.7,2285,3217497,300595014.1,5/2/21,4
4/1/21,29/01/2021,105,29/01/2021,99,99.7,3260,11171578,1126841033,29-01-2021,4
3/1/21,20/01/2021,99.9,18/01/2021,85,99.2,6563,17496115,1639433194,22-01-2021,5
2/1/21,15/01/2021,85.1,12/1/21,81,84.3,1525,5705110,472167580.8,15-01-2021,4
1/1/21,5/1/21,83.9,4/1/21,81,82.4,1701,4618689,382585879.3,8/1/21,5
2020-53,31/12/2020,81.5,28/12/2020,79.3,80.9,601,1076785,86833443.1,31-12-2020,3
2020-52,21/12/2020,80.6,24/12/2020,78.6,79.1,845,1749667,138624087.5,24-12-2020,4
2020-51,14/12/2020,83,18/12/2020,79.9,80,1111,2926823,235505062.4,18-12-2020,5
2020-50,8/12/20,85.2,7/12/20,81.8,83,2374,3660527,308266681,11/12/20,5
2020-49,4/12/20,82.1,30/11/2020,76.4,81.8,1829,4524631,363340898.2,4/12/20,5
2020-48,27/11/2020,77,25/11/2020,76,76.5,1075,2687658,205621656.4,27-11-2020,5
2020-47,16/11/2020,77.5,17/11/2020,75.2,76.1,686,1511976,114466622.2,20-11-2020,5
2020-46,11/11/20,80,9/11/20,74.6,77,1463,2808171,216839726.3,13-11-2020,5
2020-45,6/11/20,76.9,2/11/20,72.8,75.1,1293,4401351,326922078,6/11/20,5
