Period,Date High,High (Rs.),Date Low (Rs.),Low (Rs.),Close (Rs.),Trade Vol,Share Vol,Turnover (Rs.),Last Traded Date,Days Traded
3/1/19,18/01/2019,155,17/01/2019,152,154.5,175,11341008,1731357518,18-01-2019,4
2/1/19,7/1/19,157,10/1/19,152,153,252,7092360,1090955713,11/1/19,5
1/1/19,31/12/2019,168.8,4/1/19,155.1,167.6,305,1859798,298957998.5,31-12-2019,5
2018-52,24/12/2018,158,26/12/2018,150.2,156,99,989518,153955188.1,28-12-2018,4
2018-51,18/12/2018,161,21/12/2018,157,157,331,24208421,3872172900,21-12-2018,5
2018-50,10/12/18,161.5,12/12/18,158,160.5,333,4927916,788611031.6,14-12-2018,5
2018-49,7/12/18,161.9,6/12/18,159.5,161,550,8461681,1357042386,7/12/18,5
2018-48,30/11/2018,161,26/11/2018,154,160.5,901,9614126,1528677655,30-11-2018,5
2018-47,23/11/2018,155,19/11/2018,152.5,154.1,366,2781476,428317154.9,23-11-2018,3
2018-46,16/11/2018,153,14/11/2018,148,152.9,749,2123881,321344981.1,16-11-2018,5
2018-45,5/11/18,151,8/11/18,141,145,1304,35115147,5196489868,9/11/18,4
2018-44,2/11/18,155.1,29/10/2018,140.4,151,2002,29199924,4185778553,2/11/18,5
2018-43,26/10/2018,141,22/10/2018,129,140.1,704,10907401,1463734330,26-10-2018,4
2018-42,17/10/2018,134.9,16/10/2018,126,129.5,737,11989814,1525311169,19-10-2018,5
2018-41,8/10/18,135,12/10/18,127,128.1,399,1946409,257164051.2,12/10/18,5
2018-40,4/10/18,134.4,2/10/18,131,133.9,260,7820555,1030062709,5/10/18,5
2018-39,27/09/2018,134,25/09/2018,127.1,131.5,407,4429002,581285431.6,28-09-2018,4
2018-38,17/09/2018,135.2,21/09/2018,127,129.5,968,7848246,1019675371,21-09-2018,5
2018-37,12/9/18,139,14/09/2018,133.5,133.7,705,5474893,742748288.2,14-09-2018,5
2018-36,5/9/18,141,5/9/18,137,138.2,237,1885989,259505079,7/9/18,5
2018-35,31/08/2018,141,28/08/2018,138,140,397,6714172,939893031.5,31-08-2018,5
2018-34,23/08/2018,142,20/08/2018,137.7,139,339,3803506,529747907.8,24-08-2018,4
2018-33,13/08/2018,144.8,17/08/2018,138,138,509,8272916,1149468692,17-08-2018,5
2018-32,10/8/18,145.9,7/8/18,136,144.9,1202,10884981,1498563559,10/8/18,5
2018-31,30/07/2018,142,1/8/18,136,138,1056,1603030,222389574.2,3/8/18,5
2018-30,23/07/2018,148,26/07/2018,141.9,142,311,1445471,209491968,26-07-2018,4
2018-29,20/07/2018,149.8,16/07/2018,141.6,148.1,596,3539854,517768174.6,20-07-2018,5
2018-28,9/7/18,143.9,9/7/18,141,142,407,2052573,290649342.3,13-07-2018,5
2018-27,2/7/18,147.8,4/7/18,137.8,142,1253,5082199,714885374.1,6/7/18,5
2018-26,25/06/2018,152,28/06/2018,147,147.5,414,6617594,978913184.5,29-06-2018,4
2018-25,18/06/2018,156.5,21/06/2018,149.1,150,542,6011933,915832432.4,22-06-2018,5
2018-24,11/6/18,157,14/06/2018,156,156,158,378236,59062272.8,14-06-2018,4
2018-23,5/6/18,159.9,4/6/18,155,156.1,421,5276483,827981165.4,8/6/18,5
2018-22,28/05/2018,159.9,31/05/2018,149.1,156,1187,16614667,2501904858,1/6/18,4
2018-21,21/05/2018,162,25/05/2018,157,157.1,386,3066912,487302597.6,25-05-2018,5
2018-20,14/05/2018,162.5,17/05/2018,157.5,161.9,375,3091913,490348899.2,18-05-2018,5
2018-19,8/5/18,163.9,10/5/18,135,162,199,4508042,733104774,11/5/18,4
2018-18,1/5/18,164.5,4/5/18,163.5,164,194,1879037,308213902.8,4/5/18,4
2018-17,26/04/2018,164.8,25/04/2018,160,164.5,432,4437657,729519067.2,27-04-2018,5
2018-16,18/04/2018,160.5,16/04/2018,158.5,160,142,280315,44707201.8,20-04-2018,5
2018-15,9/4/18,159.5,9/4/18,157.6,158.9,115,2657362,419867861.3,12/4/18,4
2018-14,5/4/18,160,6/4/18,159,159,154,324856,51821015.8,6/4/18,5
2018-13,27/03/2018,160.9,27/03/2018,158.5,159.6,151,2616526,416457044.4,29-03-2018,4
12/1/18,19/03/2018,164.5,21/03/2018,157.5,158.5,180,2191474,347968143,23-03-2018,5
11/1/18,16/03/2018,164.8,13/03/2018,161,164.5,262,6727743,1092239757,16-03-2018,5
10/1/18,5/3/18,164.9,7/3/18,160.5,163.8,349,2809207,458706593.2,9/3/18,5
9/1/18,2/3/18,163.1,26/02/2018,159,163,210,3207994,514190964.6,2/3/18,4
8/1/18,23/02/2018,160.3,20/02/2018,158,160,206,2590810,412251901,23-02-2018,5
7/1/18,12/2/18,160,14/02/2018,155,158,249,768138,119585452.3,16-02-2018,4
6/1/18,6/2/18,160,7/2/18,157.1,158.5,277,1717766,272228713.6,9/2/18,4
5/1/18,29/01/2018,165.7,2/2/18,160,160,242,1239420,200734972.5,2/2/18,4
4/1/18,24/01/2018,166.4,26/01/2018,161,165.7,633,9870275,1627402869,26-01-2018,5
3/1/18,19/01/2018,164.7,16/01/2018,157,164,699,3825067,613962081.9,19-01-2018,4
2/1/18,8/1/18,167,12/1/18,155.2,158.1,690,6192744,1009668016,12/1/18,5
1/1/18,31/12/2018,160,2/1/18,148.5,159.7,748,4623193,726036038.8,31-12-2018,5
2017-52,29/12/2017,148.7,28/12/2017,147.2,148.5,117,351735,52216576,29-12-2017,4
2017-51,21/12/2017,150,22/12/2017,146,146.2,495,2000702,296742469.8,22-12-2017,5
2017-50,11/12/17,153,14/12/2017,145,149,784,6653420,972909368.3,15-12-2017,5
2017-49,5/12/17,155.3,8/12/17,152,152.9,326,6157470,952544999.6,8/12/17,5
2017-48,29/11/2017,156,28/11/2017,153.5,155,262,1712139,264846605,30-11-2017,4
2017-47,23/11/2017,154.8,21/11/2017,152,153.5,391,2608132,398800184.1,24-11-2017,5
2017-46,13/11/2017,160,15/11/2017,149,154,1247,7953876,1196069535,17-11-2017,5
2017-45,7/11/17,161,10/11/17,158.8,159,330,2393569,382656530.7,10/11/17,5
2017-44,31/10/2017,161.7,1/11/17,158,161.1,290,5195132,833663936.2,2/11/17,4
2017-43,23/10/2017,163,25/10/2017,159.5,161,393,2267893,364820012.6,27-10-2017,5
2017-42,16/10/2017,164.9,19/10/2017,161,162.5,222,2122953,346010017.8,20-10-2017,4
2017-41,10/10/17,165,13/10/2017,162.5,163.3,376,8848944,1447481663,13-10-2017,5
2017-40,3/10/17,166.1,4/10/17,163,165,231,934225,154237800.8,6/10/17,4
2017-39,27/09/2017,164,26/09/2017,162,162.5,217,2904982,473307832,29-09-2017,5
2017-38,20/09/2017,166,22/09/2017,162.5,163.1,372,10967069,1811783242,22-09-2017,5
2017-37,15/09/2017,163.1,12/9/17,159.9,163,308,5188994,835485467.9,15-09-2017,5
2017-36,4/9/17,164.6,7/9/17,159,160.4,309,2173222,349820726.7,8/9/17,4
2017-35,31/08/2017,165,28/08/2017,161.3,162,349,4778222,773189128.1,31-08-2017,4
2017-34,21/08/2017,162.3,25/08/2017,157.9,161.6,749,2264171,360815466.4,25-08-2017,5
2017-33,14/08/2017,168.5,16/08/2017,159.9,162,343,3677447,595932565.9,18-08-2017,5
2017-32,8/8/17,169.1,11/8/17,162,163,556,4438562,729994875,11/8/17,4
2017-31,1/8/17,174,4/8/17,169.5,169.8,324,6936120,1196797092,4/8/17,5
2017-30,28/07/2017,174.5,24/07/2017,171,174,310,1974599,340318814.4,28-07-2017,5
2017-29,17/07/2017,177.5,21/07/2017,172.1,172.2,264,4580242,804999178.9,21-07-2017,5
2017-28,10/7/17,178.8,13/07/2017,175,177.2,218,1870015,332812185.3,14-07-2017,5
2017-27,3/7/17,179,6/7/17,175,178,435,5184916,922073739.6,7/7/17,5
2017-26,30/06/2017,179.1,27/06/2017,175,178.8,371,5201024,930832578.1,30-06-2017,4
2017-25,23/06/2017,179.5,19/06/2017,171,178,579,7192181,1261434869,23-06-2017,5
2017-24,16/06/2017,180,12/6/17,165,178,1116,11907423,2066933588,16-06-2017,5
2017-23,5/6/17,171,9/6/17,168,168,355,2386925,405829847.5,9/6/17,4
2017-22,1/6/17,169.9,30/05/2017,165,169.5,413,1470065,247864899.4,2/6/17,5
2017-21,25/05/2017,170,23/05/2017,167,168.6,563,8371403,1422121093,26-05-2017,5
2017-20,19/05/2017,169,16/05/2017,163,168.5,659,8089719,1353142156,19-05-2017,5
2017-19,12/5/17,164.9,9/5/17,162.5,164.1,288,1109376,181147449.1,12/5/17,3
2017-18,5/5/17,164,3/5/17,157.5,163.3,486,1170521,188969436.3,5/5/17,4
2017-17,28/04/2017,161.5,25/04/2017,154,161.1,1434,11866218,1879141936,28-04-2017,5
2017-16,21/04/2017,158.8,17/04/2017,148.9,158.4,1421,20452314,3221919856,21-04-2017,5
2017-15,12/4/17,152.4,11/4/17,149,152,627,7629004,1158307982,12/4/17,2
2017-14,7/4/17,149.4,3/4/17,138,149,1940,18928323,2762730830,7/4/17,5
2017-13,31/03/2017,139.8,28/03/2017,133.9,137.9,589,10459418,1425526764,31-03-2017,5
12/1/17,20/03/2017,140,23/03/2017,134.8,134.9,1026,11007413,1491659198,24-03-2017,5
11/1/17,13/03/2017,140,17/03/2017,137.8,138.1,568,5507195,761798538.1,17-03-2017,5
10/1/17,8/3/17,142,10/3/17,139.8,139.9,287,4175367,584932493.1,10/3/17,5
9/1/17,28/02/2017,144,27/02/2017,139.9,141.7,736,11239635,1589879444,3/3/17,5
8/1/17,20/02/2017,146,23/02/2017,141,141.7,277,871970,124360261.9,23-02-2017,4
7/1/17,14/02/2017,150,13/02/2017,145.7,147,613,6941893,1025690220,17-02-2017,5
6/1/17,9/2/17,146.3,6/2/17,140,146,849,4687285,680266693.8,9/2/17,4
5/1/17,3/2/17,142,30/01/2017,139.9,141.2,284,2597927,363752414.1,3/2/17,5
4/1/17,27/01/2017,141,25/01/2017,137,140,796,2564253,357439065.5,27-01-2017,5
3/1/17,16/01/2017,141.9,19/01/2017,139.9,140.8,407,5546243,778799270,20-01-2017,5
2/1/17,9/1/17,143,11/1/17,140,141.9,408,8359569,1172563989,13-01-2017,4
1/1/17,2/1/17,145,3/1/17,138.1,141,1450,12869603,1800033998,6/1/17,5
2016-52,27/12/2016,150,27/12/2016,143,145,463,505711,73157328.7,30-12-2016,4
2016-51,19/12/2016,149.4,23/12/2016,144.5,144.6,555,890959,129618258.8,23-12-2016,5
2016-50,14/12/2016,154.9,16/12/2016,147,147.1,300,849005,128339947.6,16-12-2016,3
2016-49,8/12/16,156,5/12/16,150,154,748,8077090,1233361741,9/12/16,5
2016-48,2/12/16,151.9,29/11/2016,144.3,151,655,8834803,1313477410,2/12/16,5
2016-47,24/11/2016,148,21/11/2016,143.8,145.4,457,3482636,505443583,25-11-2016,5
2016-46,15/11/2016,149.4,17/11/2016,144.8,146,655,3322588,488993774.5,18-11-2016,4
2016-45,7/11/16,152.2,11/11/16,149.4,149.5,386,2526057,382450786.2,11/11/16,5
2016-44,3/11/16,153.9,31/10/2016,148.6,151.3,386,1256299,189137021.3,4/11/16,5
2016-43,25/10/2016,150.9,28/10/2016,148.8,149.1,357,833135,124918584.2,28-10-2016,5
2016-42,18/10/2016,155.9,21/10/2016,149.5,150,490,2384698,359177559,21-10-2016,5
2016-41,10/10/16,158,14/10/2016,152,152,626,707752,110139577.9,14-10-2016,5
2016-40,7/10/16,158,3/10/16,154,157.5,818,1935178,303135587.2,7/10/16,5
2016-39,30/09/2016,155,26/09/2016,149.5,154,787,1542625,234192884.4,30-09-2016,5
2016-38,22/09/2016,154,19/09/2016,148.3,150.1,759,3224935,483194609.6,23-09-2016,5
2016-37,14/09/2016,151.5,15/09/2016,148.1,148.9,533,774383,115795225.5,15-09-2016,3
2016-36,5/9/16,153.5,9/9/16,148.6,149,674,907786,136358126.9,9/9/16,5
2016-35,1/9/16,154.1,29/08/2016,150.7,153,409,1920707,291185434.7,2/9/16,5
2016-34,23/08/2016,158.9,26/08/2016,151,151,505,910724,141835843.9,26-08-2016,5
2016-33,16/08/2016,159,15/08/2016,154,158,731,4713062,743312826.8,19-08-2016,4
2016-32,12/8/16,155.8,8/8/16,145,155,1194,3305724,503993178.5,12/8/16,5
2016-31,5/8/16,148,1/8/16,140.2,146.4,705,4544709,654980305.3,5/8/16,5
2016-30,25/07/2016,143,29/07/2016,140,140.8,486,460839,64759263.4,29-07-2016,5
2016-29,21/07/2016,145,18/07/2016,140,143,541,1105153,157118909.9,22-07-2016,4
2016-28,11/7/16,143,15/07/2016,139.8,142.2,523,3436239,484386514.1,15-07-2016,5
2016-27,8/7/16,143.6,4/7/16,135,140.5,607,5333096,741202087.6,8/7/16,4
2016-26,30/06/2016,139.7,1/7/16,135,135,491,1239541,168121355.7,1/7/16,2
2016-25,21/06/2016,160,24/06/2016,153,155.5,594,278776,43581785.4,24-06-2016,5
2016-24,15/06/2016,162,16/06/2016,155,158.9,553,2419411,388614774,17-06-2016,5
2016-23,6/6/16,160,7/6/16,156,159.1,331,1981727,310847752,10/6/16,5
2016-22,31/05/2016,159,1/6/16,155.5,156.5,532,6262359,977243369.8,3/6/16,5
2016-21,25/05/2016,160,27/05/2016,154.5,156,511,1456763,228105353.6,27-05-2016,4
2016-20,17/05/2016,165,20/05/2016,157.7,158,615,4037131,646312971.9,20-05-2016,5
2016-19,13/05/2016,165,9/5/16,157,164.5,663,5298888,844627324.8,13-05-2016,5
2016-18,4/5/16,158.9,6/5/16,156,157,305,1507592,235987248.2,6/5/16,4
2016-17,29/04/2016,155.5,25/04/2016,152,155.2,466,2281830,353145584.1,29-04-2016,5
2016-16,22/04/2016,156.5,18/04/2016,151,155.3,527,3889725,593254248,22-04-2016,4
2016-15,12/4/16,155,11/4/16,150.2,151,428,2792859,422156542.1,15-04-2016,3
2016-14,8/4/16,152.5,4/4/16,147.8,151.8,375,2287844,340475682.3,8/4/16,5
2016-13,28/03/2016,153,31/03/2016,147,149.1,539,3667724,545355998.2,1/4/16,5
12/1/16,24/03/2016,152.5,23/03/2016,140,152,277,1866135,280563038.7,24-03-2016,3
11/1/16,14/03/2016,155,18/03/2016,150,150.5,578,5878275,883296486.6,18-03-2016,5
10/1/16,10/3/16,154.9,9/3/16,150,153.5,647,3196435,481354606.6,11/3/16,4
9/1/16,29/02/2016,161,3/3/16,153.6,154,388,8189709,1279824790,4/3/16,5
8/1/16,26/02/2016,160,23/02/2016,158,159.3,474,6249775,995596023.5,26-02-2016,4
7/1/16,15/02/2016,160,15/02/2016,155,158.9,565,2990955,469261893.1,19-02-2016,5
6/1/16,10/2/16,165,12/2/16,155,155.1,768,2007839,319844148.6,12/2/16,5
5/1/16,5/2/16,163,1/2/16,157,160.3,727,1464812,234237919.2,5/2/16,4
4/1/16,25/01/2016,162,26/01/2016,150.1,154.6,1529,3882043,599047027.1,29-01-2016,5
3/1/16,18/01/2016,168,20/01/2016,156,158.1,1210,4948136,791340854.2,22-01-2016,5
2/1/16,11/1/16,172.5,14/01/2016,165,165.1,860,4748641,798143277.8,14-01-2016,4
1/1/16,4/1/16,179,7/1/16,171,172.2,461,1398637,242306227,8/1/16,5
2015-53,30/12/2015,179.7,28/12/2015,175,178.1,214,1062750,189343367.9,31-12-2015,4
2015-52,22/12/2015,180,22/12/2015,174.9,175.9,453,1487514,262973102.9,23-12-2015,3
2015-51,18/12/2015,180,15/12/2015,173.7,179.9,553,1538556,270531873,18-12-2015,5
2015-50,9/12/15,180,11/12/15,175,175.9,639,1528101,273114781.1,11/12/15,5
2015-49,1/12/15,183,30/11/2015,177.5,180,833,10198973,1842808410,4/12/15,5
2015-48,23/11/2015,191,26/11/2015,183.5,184.6,1097,2493238,464873768.8,27-11-2015,4
2015-47,20/11/2015,186.5,16/11/2015,182.6,185.8,543,1411635,260437845.7,20-11-2015,5
2015-46,9/11/15,186,11/11/15,182.6,184,738,2928728,538631809.3,13-11-2015,4
2015-45,6/11/15,187,2/11/15,175,186,1126,3143414,575413485.5,6/11/15,5
