Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
8/28/20,16,16.1,15.9,15.9,35,261085,4165078
8/27/20,16,16.1,15.9,16,51,279542,4470357.7
8/26/20,16.1,16.2,15.9,16.1,77,757085,12171933.7
8/25/20,16.2,16.4,15.7,16.2,247,764074,12241788.4
8/24/20,15.3,16.9,15.3,16.2,360,1615588,25794818.3
8/21/20,14.7,15.6,14.7,15.3,111,544197,8180925.4
8/20/20,14.6,14.7,14.5,14.6,46,139921,2037040.7
8/19/20,14.6,14.7,14.4,14.7,43,109614,1598164.8
8/18/20,14.3,14.7,14.3,14.5,36,196336,2846971
8/17/20,14.6,14.8,14.4,14.4,32,21387,309673.6
8/14/20,14.4,14.6,14.4,14.5,36,195386,2831714.5
8/13/20,14.5,14.5,14.2,14.4,25,33004,475766.2
8/12/20,14.5,14.5,14.2,14.3,63,161518,2316034.8
8/11/20,14.6,14.6,14.4,14.5,24,48595,704515
8/10/20,14.5,14.5,14.3,14.3,34,40136,579544.5
8/7/20,14.5,14.9,14.5,14.5,40,151505,2202394
8/6/20,14.9,14.9,14.4,14.5,57,95289,1382460.5
8/5/20,14.8,14.8,14.5,14.6,21,36223,527550.1
8/4/20,14.5,14.9,14.5,14.7,82,172419,2530859.2
7/31/20,14.4,14.6,14.4,14.5,47,105345,1527359.4
7/30/20,14.5,14.6,14.3,14.4,36,25538,368114.1
7/29/20,14.6,14.6,14.4,14.5,76,158399,2293135.4
7/28/20,14.3,14.8,14.3,14.6,118,886613,12768390.6
7/27/20,14.1,14.4,14,14.1,112,1729605,24313713.4
7/24/20,14.3,14.4,13.9,14,114,1327410,18585315.7
7/23/20,14.1,14.3,14,14,99,748674,10486729.3
7/22/20,14,14.3,13.9,14.3,20,56079,787050.4
7/21/20,14,14.2,13.9,14,48,242127,3377623.5
7/20/20,14,14.1,13.9,14,63,261316,3658387.6
7/17/20,13.9,14,13.8,14,149,1145944,15973570.6
7/16/20,13.9,13.9,13.8,13.9,75,322818,4486138.5
7/15/20,13.9,13.9,13.8,13.9,30,43045,597475.5
7/14/20,13.6,14.1,13.6,13.9,55,63733,889182.7
7/13/20,13.7,14.1,13.3,13.7,111,186462,2549022.2
7/10/20,14.5,14.5,14.1,14.1,60,50449,714243.5
7/9/20,14.5,14.8,14.4,14.5,33,56083,811682.1
7/8/20,14.5,14.8,14.4,14.5,49,70039,1015650.5
7/7/20,14.6,14.9,14.4,14.6,22,34727,505533.4
7/6/20,14.5,14.7,14.4,14.5,32,50742,735697.1
7/3/20,14.6,14.7,14.3,14.5,49,61775,895737.1
7/2/20,14.7,14.8,14.6,14.6,26,11688,170839.8
7/1/20,15,15,14.7,14.8,58,186829,2767844.1
6/30/20,15,15.2,14.9,15,36,42224,632917.5
6/29/20,15.2,15.2,14.9,15,39,56441,845499.5
6/26/20,15,15,14.7,15,51,532728,7944506.2
6/25/20,14.6,14.9,14.6,14.9,33,128573,1914351.1
6/24/20,14.8,14.8,14.6,14.6,65,60350,883144.5
6/23/20,14.6,15,14.5,14.6,79,279232,4078623.3
6/22/20,14.8,14.8,14.3,14.4,212,499008,7216686
6/19/20,14.5,14.8,14.5,14.7,25,24307,356272.5
6/18/20,14.4,14.5,14.2,14.2,46,52486,747975.3
6/17/20,14.6,14.8,14,14.3,199,864449,12343298.5
6/16/20,14.7,14.7,14.5,14.5,10,4301,62644.5
6/15/20,14.8,14.8,14.5,14.5,12,1799,26208
6/12/20,14.4,14.4,14.2,14.3,19,6272,89600.5
6/11/20,14.5,15,13.9,14.1,129,259186,3653976.3
6/10/20,15.2,15.2,14.1,14.2,122,279703,4005335.2
6/9/20,14.5,14.9,14.3,14.4,54,137473,1995736.3
6/8/20,14.9,14.9,14.4,14.5,49,156689,2269820.1
6/4/20,14.1,14.6,14.1,14.5,16,15302,217109.2
6/3/20,14.9,14.9,14.4,14.5,88,249744,3623050.8
6/2/20,15,15,15,15,23,62395,935925
6/1/20,15.5,15.5,14.9,15,50,45997,693442
5/29/20,15.6,15.6,15.4,15.6,21,18218,282548.5
5/28/20,15.5,15.8,15.5,15.6,43,27234,423736.5
5/27/20,15,15.5,15,15.4,47,24405,374073.5
5/26/20,15,15,14.7,14.8,38,35206,521228.2
5/22/20,14.9,15,14.6,14.7,37,60700,891414.2
5/21/20,14.5,14.6,14.3,14.5,42,102035,1478709.5
5/20/20,14.9,14.9,14,14.2,91,321349,4636875.7
5/19/20,14.5,14.9,14.4,14.5,80,212173,3080340.4
5/18/20,14.2,14.8,14,14.3,96,254349,3639916.9
5/15/20,13.5,13.9,13.5,13.7,53,75987,1042278.6
5/14/20,12.8,13.9,12.5,13.4,36,6023357,75311501.9
5/13/20,12,13.9,12,12.3,118,2550697,30805564
5/12/20,12,12.8,11.9,12,91,2142157,25707736.8
5/11/20,12,12,12,12,21,14531,174372
3/20/20,13.9,13.9,12.8,13,22,103945,1351964
3/13/20,14.6,14.8,14,14.5,77,1759708,25512233.8
3/12/20,15.2,15.2,14.5,14.6,45,2009768,30144551
3/11/20,15.5,15.5,15.3,15.5,43,57096,883836.2
3/10/20,16.3,16.3,15,15.3,55,20461,319932.7
3/6/20,16.5,16.8,16.2,16.3,32,9271,152816.1
3/5/20,17.1,17.1,16.9,16.9,12,5666,96057.4
3/4/20,17,17.2,17,17.1,22,46621,797217
3/3/20,17,17,17,17,12,109686,1864662
3/2/20,16.7,17.4,16.6,17.4,15,5589,94588.4
2/28/20,16.9,16.9,16.8,16.9,12,1915,32353.1
2/27/20,17,17.1,16.9,16.9,14,35336,600197
2/26/20,17.1,17.1,16.9,16.9,47,63402,1075005.5
2/25/20,17.4,17.4,17.2,17.2,16,6553,113611.8
2/24/20,17.4,17.4,17.4,17.4,4,2180,37932
2/20/20,17.2,17.8,17.2,17.6,14,3447,59340.6
2/19/20,17.5,17.5,17.5,17.5,1,237,4147.5
2/18/20,17.1,17.5,17.1,17.4,10,6123,106589.2
2/17/20,17.5,17.5,17,17.2,15,8813,153418.5
2/14/20,17.8,17.9,17.5,17.5,14,1720,30575.7
2/13/20,17.5,17.6,17.5,17.5,3,157,2748.2
2/12/20,17.5,17.5,17.5,17.5,10,20958,366765
2/11/20,17.9,17.9,17.5,17.5,11,8434,148615.2
2/10/20,17.9,17.9,17.8,17.9,10,3358,60104.9
2/7/20,18,18,17.4,17.6,19,14639,262381.5
2/6/20,17.4,18,17.4,18,6,507,9063
2/5/20,17.9,18,17.9,17.9,11,1056,18904
2/3/20,18,18,18,18,8,250,4500
1/31/20,17.2,18,17.2,17.5,26,4824,84350.8
1/30/20,17.2,18.1,17.1,18,13,106313,1911197.1
1/29/20,18,18,18,18,6,598,10764
1/28/20,17.2,17.4,17,17.3,17,2748,46835
1/27/20,17.6,18,17.2,17.2,19,7470,130686.5
1/24/20,17.9,17.9,17.6,17.8,18,9267,164804
1/23/20,17.1,18,17.1,17.5,36,39333,685026.1
1/22/20,17,17.1,17,17.1,29,145402,2472052.9
1/21/20,17,17,16.8,16.8,17,80121,1361265.2
1/20/20,17.3,17.3,16.9,16.9,38,8982,152672.4
1/17/20,17.2,17.3,17,17.2,22,17383,299173.5
1/16/20,17.4,17.4,17,17,60,213359,3628914.6
1/14/20,17.6,17.7,17.4,17.5,30,31228,548709.2
1/13/20,17.1,18,17.1,17.7,17,2405,42100.2
1/9/20,17,17.4,17,17.3,40,149845,2565584.6
1/8/20,17.2,17.5,16.7,16.8,51,127533,2167074.7
1/7/20,17.8,17.8,17.1,17.5,48,657266,11500923.3
1/6/20,18,18,17.9,17.9,12,5154,92271.7
1/3/20,18.4,18.8,17.9,18,28,106754,1921277.8
1/2/20,18.5,18.5,17.9,18.1,49,30291,548442.8
12/31/19,18.5,18.5,18.5,18.5,6,1129,20886.5
12/30/19,18.6,18.9,18.6,18.6,7,24150,449222
12/27/19,18.9,18.9,18.4,18.9,17,55375,1024615.3
12/26/19,18.5,18.9,18.4,18.4,35,89465,1653435.5
12/24/19,18.9,18.9,18.5,18.5,4,1355,25149.5
12/23/19,18.3,18.5,18,18,28,157588,2843747.1
12/20/19,18.4,18.6,18.2,18.4,25,16101,296645.9
12/19/19,18.3,18.5,18.3,18.4,19,13092,240982.2
12/18/19,18.5,18.5,18.2,18.4,22,16899,311029.4
12/17/19,18.4,18.5,18.4,18.5,11,10242,189418.3
12/16/19,19,19,18.5,18.5,10,23335,432108.4
12/13/19,18.5,18.5,18.5,18.5,1,200,3700
12/12/19,18.5,18.8,18.5,18.6,6,4045,75266.8
12/10/19,18.7,18.7,18,18.4,35,21192,387270.8
12/9/19,19.2,19.2,18.6,18.8,28,7492,141008
12/6/19,18.9,19.2,18.8,19,29,14596,277100.3
12/5/19,19.1,19.4,18.8,18.9,51,67300,1283468.8
12/4/19,19.5,19.5,19.2,19.4,23,39560,767662.9
12/3/19,19.5,19.9,19.5,19.6,33,77945,1539679.9
12/2/19,18.9,19.5,18.9,19.5,80,239356,4645738.7
11/29/19,19.5,19.5,18.8,18.8,42,71632,1359376
11/28/19,19.5,20,19.1,19.3,69,311385,6170741.8
11/27/19,18.7,18.9,18.6,18.7,18,29705,554283.2
11/26/19,18.6,19,18.6,18.7,43,48884,919030.2
11/25/19,19,19,18.6,18.6,101,71211,1332248.9
11/22/19,19.9,19.9,18.9,19.4,96,195680,3797703.4
11/21/19,20,20,19.4,19.6,92,149204,2948641.2
11/20/19,18.5,20.5,18.5,19.8,380,1957354,39087479.6
11/19/19,19,19,18.3,18.5,89,63639,1186070.3
11/18/19,18.6,19,18.4,18.7,93,280447,5236151.6
11/15/19,17.9,18.3,17.8,18,115,433550,7807987.6
11/14/19,17.5,17.9,17.4,17.8,67,109281,1920123.9
11/13/19,17.5,17.5,17.2,17.3,12,33847,587803.5
11/8/19,17.3,17.3,17.1,17.1,6,4903,84619.6
11/7/19,17.3,17.5,17.3,17.3,16,17050,297205
11/6/19,17.6,18,17.2,17.2,25,5688,98866.4
11/5/19,17.9,18,17.5,17.5,33,57572,1012502.6
11/4/19,18,18,17.7,17.9,11,3252,58335.7
11/1/19,17.7,18.5,17.7,18,165,509853,9196273.5
10/31/19,17.5,17.5,17.2,17.5,24,56451,986981.9
10/30/19,17.3,17.5,17.3,17.3,21,56487,980027.1
10/29/19,17.2,17.8,17.2,17.6,21,9896,172358.7
10/28/19,17.7,17.7,17.4,17.6,30,165290,2893180.8
10/25/19,17.3,17.8,17.1,17.5,77,192242,3360121.5
10/24/19,17.3,17.5,17.1,17.2,36,19483,336565
10/23/19,16.8,17.5,16.8,17,87,613711,10444499.4
10/22/19,16.9,16.9,16.6,16.6,12,486,8073
10/21/19,16.8,16.9,16.4,16.8,45,6502,108923.6
10/18/19,16.6,16.7,16.4,16.5,25,4064,67254.1
10/17/19,16.5,16.8,16.4,16.7,30,501125,8218857.5
10/16/19,16.8,16.8,16.3,16.5,37,3302197,54486347.4
10/15/19,16.9,16.9,16.5,16.5,76,134272,2220948
10/14/19,16.5,16.9,16.5,16.8,63,828191,13666009
10/11/19,16.8,16.8,16.4,16.5,14,4128,69120.4
10/10/19,16.5,16.8,16.5,16.5,15,58967,972958.5
10/9/19,16,17,16,16.5,21,121132,1938342.4
10/8/19,16,16,15.7,15.9,12,15952,253946.7
10/7/19,15.7,16,15.7,15.8,4,327,5160.9
10/4/19,15.8,16,15.8,16,12,324,5162.1
10/3/19,15.8,16,15.7,16,17,9121,145105.7
10/2/19,15.9,16,15.9,16,17,15930,254772
10/1/19,15.9,16,15.9,16,5,242,3870.4
9/30/19,16,16,15.9,16,21,61145,978305
9/27/19,16.4,16.4,16,16.4,11,6365,102132.5
9/26/19,16,16.5,16,16.2,7,645,10420
9/25/19,15.8,16.5,15.8,16.5,4,5141,82825.8
9/24/19,16,16.1,15.9,15.9,13,2514,40108.9
9/23/19,16.4,16.9,16,16.1,14,2082,34010
9/20/19,15.8,16.5,15.8,16.1,27,352704,5643658.2
9/19/19,16.3,16.3,16,16,11,7687,123812.6
9/18/19,16.2,16.3,16,16,27,10559,169730
9/17/19,16.4,16.5,16.3,16.3,19,5871,95981.2
9/16/19,16.3,16.3,16.3,16.3,6,676,11018.8
9/12/19,17,17,16.5,16.5,6,10976,181104.5
9/11/19,16.5,17,16.5,16.5,11,775,12795
9/10/19,16.5,16.5,16.4,16.5,8,397010,6550664
9/9/19,16.3,16.5,16.1,16.3,16,35899,583584.6
9/6/19,16.9,16.9,16.3,16.4,11,3815,62617.3
9/5/19,16.9,16.9,16.4,16.5,12,19018,313401.2
9/4/19,16.4,17,16.4,16.5,13,33751,556891.9
9/3/19,16.5,16.6,16.4,16.5,14,9370,154791.5
9/2/19,16.6,16.8,16.5,16.5,22,18460,305953
8/30/19,16.6,17,16.6,16.6,23,659461,10947113.8
8/29/19,17,17,16.6,16.6,23,326663,5422876.5
8/28/19,16.7,16.7,16.6,16.7,16,2026,33824.2
8/27/19,16.7,17,16.7,16.7,4,5001,83517
8/26/19,16.9,17,16.7,16.9,23,72595,1219733
8/23/19,16.9,16.9,16.8,16.8,8,409,6883.6
8/22/19,17,17,16.9,16.9,5,1061,17986
8/21/19,17,17,16.7,16.8,8,360,6074.6
8/20/19,17,17,16.8,16.8,13,6939,116683
8/19/19,17,17,16.8,16.8,5,648,10906.4
8/16/19,16.9,16.9,16.7,16.9,15,19155,323560.9
8/15/19,17.1,17.5,16.6,16.7,28,12375,212579.5
8/13/19,17,17.2,16.5,16.5,46,32212,537877.7
8/9/19,16.7,17,16.5,16.5,70,641358,10583012.6
8/8/19,17,17,16.7,16.8,11,3783,64270.2
8/7/19,16.5,17.2,16.5,16.5,5,1386,22869.7
8/6/19,16.5,16.5,16.5,16.5,2,3000,49500
8/5/19,16.5,16.5,16.4,16.5,15,48890,806540
8/2/19,16.8,16.9,16.5,16.5,35,151328,2499420.3
8/1/19,16.7,17,16.7,17,6,220595,3750085
7/31/19,16.9,17,16.8,17,21,119823,2036131.9
7/30/19,17.1,17.2,16.8,17,47,441986,7513012.4
7/29/19,17.1,17.5,16.9,17,270,1627043,27662109.3
7/26/19,17,17.2,16.7,17,18,5861,99239.5
7/25/19,17.5,17.5,17.1,17.1,28,299943,5159614.9
7/24/19,17.2,17.5,17,17.2,103,209692,3581373.8
7/23/19,16.8,17,16.8,17,7,5660,95272.8
7/22/19,17,17,16.8,16.8,12,7795,131138.4
7/19/19,17.1,17.1,16.8,17,6,75111,1276874
7/18/19,17.2,17.2,17,17.1,21,53019,905923.6
7/17/19,17.3,17.3,17.2,17.2,4,500,8640
7/15/19,16.5,17.4,16.5,17.3,25,13172,226143.7
7/12/19,17,17.2,17,17.1,22,10359,176296.6
7/11/19,17,17.5,16.8,17.5,40,57359,978775
7/10/19,17,17.1,17,17,17,24441,416120.3
7/9/19,16.9,17.1,16.9,17,29,14552,247719.2
7/8/19,16.7,16.9,16.5,16.7,23,5911,98207
7/5/19,16.9,17,16.6,16.7,29,41663,700770.2
7/4/19,15.9,17.3,15.9,16.8,95,104250,1724094.1
7/3/19,15.5,15.9,15.4,15.4,40,364048,5622754.5
7/2/19,15.3,15.6,15.3,15.3,5,2297,35147.1
7/1/19,15.6,15.6,15.3,15.4,5,351,5435.6
6/28/19,15.3,15.9,15,15.8,8,82245,1234612.2
6/27/19,15.1,15.1,15,15,30,1274131,19112015
6/26/19,15.3,15.3,15,15.2,4,436,6647.7
6/25/19,15.2,15.4,15.2,15.4,3,2780,42656
6/24/19,15.4,15.4,15.2,15.4,4,1536,23650.4
6/21/19,15.6,15.6,15.4,15.5,6,1229,19075.6
6/20/19,15.5,15.9,15,15.2,20,185684,2786864.2
6/19/19,15.5,16,15.5,15.5,77,316876,4911998
6/18/19,15.3,15.8,15,15,23,501885,7529532.8
6/17/19,15.4,15.5,15.3,15.4,6,1344,20727.4
6/14/19,15.7,15.7,15,15.1,12,9458,142780.7
6/13/19,15.6,15.7,15.5,15.6,6,478,7452.9
6/12/19,14.6,15.6,14.5,15,12,13023,193958.8
6/11/19,14.9,15.6,14.8,14.8,10,31588,473620.4
6/10/19,14,15,14,14.7,10,994,14265.1
6/7/19,14.1,14.1,14,14,13,2100493,29407012
6/6/19,14,14,14,14,8,5337,74718
6/4/19,14.2,14.4,14,14.1,18,5404,76183.9
6/3/19,14.3,14.5,14.2,14.3,11,19443,278045.8
5/31/19,14.5,14.5,14.3,14.3,5,1661,23985.5
5/30/19,14.3,14.5,14.3,14.3,7,1399,20007.7
5/29/19,14.1,14.5,14.1,14.2,14,7589,109855.8
5/28/19,14.5,14.5,14.1,14.5,6,2620,37984.2
5/27/19,14.5,14.5,14.3,14.5,4,2519,36524.5
5/24/19,14.4,14.4,14.1,14.2,2,45,639
5/23/19,14,14.4,14,14.2,12,90670,1286851.8
5/22/19,14.4,14.4,14.2,14.2,5,148671,2111162.4
5/21/19,13.8,14.4,13.7,14,12,207945,2910484.5
5/17/19,13.7,13.7,13.7,13.7,1,118,1616.6
5/16/19,13.8,14,13.8,14,18,267776,3748738.2
5/15/19,13.6,14,13.5,13.8,15,3170,42899
5/14/19,13.8,13.9,13.6,13.7,9,826,11329.9
5/13/19,14.2,14.2,13.7,13.8,18,5243,73122
5/10/19,14.4,14.5,14.4,14.4,8,17226,248064.9
5/8/19,14.3,14.6,14.2,14.5,18,78471,1137757.2
5/7/19,14.4,14.5,14.4,14.4,24,34355,495145.5
5/6/19,14.5,14.5,14.1,14.2,4,1179,16720.3
5/3/19,14.2,14.2,14.2,14.2,2,156,2215.2
5/2/19,14.5,14.9,14.5,14.5,4,225,3262.9
4/30/19,14.9,15,14.1,14.5,10,2260,32583.8
4/29/19,14.5,14.5,14.5,14.5,4,215,3117.5
4/26/19,14.5,14.5,14.5,14.5,2,5551,80489.5
4/25/19,14.6,14.6,14.6,14.6,2,205,2993
4/24/19,14.1,14.8,14.1,14.6,11,1508,21809.9
4/23/19,14.1,14.5,14,14.1,18,19406,271904.6
4/18/19,14.9,14.9,14.9,14.9,3,202,3009.8
4/17/19,14.8,14.8,14.8,14.8,6,1000,14800
4/16/19,14.9,15,14.9,15,5,114,1705
4/12/19,15,15,15,15,1,100,1500
4/11/19,15,15,15,14.5,2,12,180
4/10/19,14.6,14.6,14.5,14.5,3,2000,29020
4/9/19,14.6,15,14.4,14.5,20,290159,4207335
4/8/19,15,15,14.9,15,3,3,44.8
4/5/19,14.6,15,14.5,15,5,379,5549.5
4/4/19,15.2,15.2,15.2,15.2,2,390,5928
4/3/19,15.5,15.5,15.5,14.5,1,39,604.5
4/2/19,14.5,14.5,14.5,14.5,10,2648,38396
4/1/19,14.7,14.7,14.6,14.6,11,5226,76703.1
3/29/19,14.5,15.5,14.5,14.5,10,23190,336455
3/28/19,14.5,14.8,14.5,14.7,8,168131,2467989.8
3/27/19,14.5,14.5,14.5,14.5,8,4115,59667.5
3/26/19,14.6,14.6,14.5,14.5,10,100172,1452495.1
3/25/19,14.6,14.6,14.6,14.6,6,1699,24805.4
3/22/19,15.4,15.4,14.5,14.6,11,292,4295.2
3/21/19,14.5,14.6,14.5,14.5,13,53041,769158
3/19/19,14.9,14.9,14.5,14.6,14,8853,128835.9
3/18/19,15.4,15.5,15,15.4,11,1070,16536
3/15/19,14.7,15,14.7,14.7,6,759,11164.8
3/14/19,14.5,14.9,14.9,14.5,2,7093129,102850371.7
3/13/19,14.5,15.4,14.5,14.5,9,1000153,14502325.3
3/12/19,14.5,14.8,14.3,14.5,39,9585117,138983889
3/11/19,14.8,14.9,14.8,14.8,9,7821,115787.6
3/8/19,15.1,15.2,14.9,15.1,9,3030,45664
3/7/19,15.5,15.8,15.3,15.5,11,1558,24249.3
3/6/19,15.8,15.8,15.4,15.8,4,306,4831.2
3/5/19,15.9,15.9,15.9,15.9,2,130,2067
3/1/19,15.1,15.5,15.1,15.1,17,5310,80348
2/28/19,15.5,15.5,15.3,15.5,3,791089,12182755.1
2/27/19,15.2,15.5,15.1,15.2,13,4108,62643.8
2/26/19,15.5,15.5,15.5,15.5,1,888,13764
2/25/19,16,16,15.5,16,9,16023,256046.5
2/22/19,15.9,16,15.4,15.9,4,949,14740.1
2/21/19,15.4,16,15.4,15.4,16,3671,56601.5
2/20/19,15.5,15.9,15.5,15.5,4,220,3425
2/18/19,15.9,16,15.9,15.9,7,321,5104
2/15/19,15.5,15.6,15.5,15.5,17,4048,62854
2/14/19,15.7,16,15.6,15.7,36,11617,182196.2
2/13/19,15.8,15.8,15.7,15.8,6,67656,1068962.8
2/12/19,15.8,15.8,15.7,15.8,25,4256,67179.2
2/11/19,15.8,16,15.8,15.8,9,842,13353.6
2/8/19,16,16,15.9,16,7,1910,30449
2/7/19,16.3,16.3,16.3,16.3,1,100,1630
2/6/19,15.8,15.9,15.8,15.8,21,2411,38103.8
2/5/19,15.8,16.2,15.8,15.8,19,6266,99163
2/1/19,16,16.2,16,16,4,1510,24162
1/31/19,16.3,16.5,16,16.3,13,4866,78725.2
1/30/19,16,16,15.8,16,13,8227,131032
1/29/19,15.9,16,15.8,15.9,29,19930,315341.8
1/28/19,16,16.2,16,16,30,5024,80505.9
1/25/19,16.2,16.5,16.2,16.2,8,2770,45021
1/24/19,16.4,16.4,16,16.4,4,7000,114600
1/23/19,16.1,16.4,16.1,16.1,3,326,5254.6
1/22/19,16,16.4,16,16,29,12275,198029.8
1/21/19,16.2,16.3,16.2,16.2,6,279,4521.8
1/18/19,16.2,16.3,16.1,16.2,5,2018,32573.6
1/17/19,16.1,16.3,16,16.1,5,140,2249.4
1/16/19,16.2,16.4,16,16.2,13,17874,291054.9
1/14/19,16.4,16.4,16.3,16.4,4,1565,25660
1/11/19,16.1,16.4,16,16.1,23,36155,581163.7
1/10/19,16.4,16.5,16.2,16.4,10,52258,862176.7
1/9/19,16.5,16.8,16.5,16.5,2,220,3636
1/8/19,16.5,16.9,16.5,16.5,6,2625,43322.5
1/7/19,16.9,16.9,16.5,16.9,9,11757,195592.6
1/4/19,16.5,16.5,16.5,16.5,4,1010,16665
1/3/19,16.2,16.3,16.1,16.2,15,3221,52130.2
1/2/19,16.1,16.2,16.1,16.1,6,4450,71651
12/31/18,16.1,16.5,16.1,16.1,19,724771,11668817.5
12/28/18,16.3,16.9,16.3,16.3,9,20016,326369.2
12/27/18,16.3,16.9,16.2,16.3,18,7585,124432.5
12/26/18,16.2,16.3,16.2,16.2,8,10970,177785
12/21/18,16.2,16.5,16.2,16.2,6,1480,24325
12/20/18,16.1,16.2,16,16.1,8,680,10962.9
12/19/18,16.2,16.4,15.8,16.2,20,1641566,26101014.6
12/18/18,15.9,16.2,15.9,15.9,21,3880,62079.1
12/17/18,16.2,16.2,16.2,16.2,1,148,2397.6
12/14/18,16.4,16.6,16.3,16.4,11,51957,857120.3
12/13/18,16.6,16.8,16.5,16.6,4,1609,26578.5
12/12/18,16.5,16.5,16.5,16.5,6,1192,19668
12/11/18,16.5,16.8,16.5,16.5,26,16208,267460.5
12/10/18,16.8,16.9,16.8,16.8,7,2634,44428.9
12/7/18,16.9,17,16.7,16.9,9,6193,103951.7
12/6/18,16.6,16.8,16.5,16.6,17,8301,137465.9
12/5/18,16.8,17.3,16.7,16.8,16,2880,48348.5
12/4/18,17.3,17.4,16.8,17.3,9,2770,47475.4
12/3/18,16.9,17.2,16.9,16.9,4,502,8484.1
11/30/18,16.9,17,16.9,16.9,15,202215,3419104.2
11/29/18,16.7,16.9,16.7,16.7,6,1702,28525.6
11/28/18,16.9,16.9,16.5,16.9,10,2450,41052.1
11/27/18,16.7,17,16.7,16.7,20,843800,14092330
11/26/18,16.7,16.9,16.7,16.7,11,36037,601947.9
11/23/18,16.8,17,16.8,16.8,15,15094,256235.2
11/21/18,17,17,16.9,17,10,895,15180
11/19/18,16.9,17.1,16.9,16.9,16,870,14781.1
11/16/18,16.9,17.5,16.9,16.9,9,11390,195677
11/15/18,17,17,16.7,17,11,45300,769183.5
11/14/18,16.8,17,16.4,16.8,20,20985,349334
11/13/18,17,17.8,17,17,60,501210,8520706.3
11/12/18,17.2,18.3,17.1,17.2,15,12307,216138.2
11/9/18,17.5,17.7,17.1,17.5,28,33166,580505.8
11/8/18,17.7,18,17.7,17.7,10,15183,268776.5
11/7/18,18,18.4,18,18,17,4267,76940.4
11/5/18,18.4,18.6,18.3,18.4,15,19082,352918.9
11/2/18,18.5,19.2,18.3,18.5,23,19720,373166
11/1/18,18.9,19.1,18,18.9,83,98880,1845868.9
10/31/18,18,18.3,17.9,18,32,98542,1773828.5
10/30/18,18.1,18.4,18,18.1,21,7094,128870.5
10/29/18,18,18.1,17.9,18,35,20500,368378.9
10/26/18,17,17.8,16.7,17,20,124032,2109297
10/25/18,16.7,16.7,16.5,16.7,12,11070,183924.5
10/23/18,16.7,16.7,16.7,16.7,4,113,1887.1
10/22/18,16.6,16.7,16.6,16.6,5,849,14093.6
10/18/18,16.8,16.9,16.8,16.8,4,1026,17238.8
10/17/18,16.9,16.9,16.9,16.9,5,240677,4067441.3
10/16/18,17,17,17,17,9,1341,22797
10/15/18,17.1,17.2,17,17.1,21,5207,88601.6
