Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
7/3/18,1100,1100.1,1100,1100.1,3,1200,1320110
7/2/18,1130,1130,1110,1110,5,1100,1223001
6/29/18,1120,1130,1120,1121.7,6,1119,1254280
6/28/18,1110,1120.1,1110,1120,8,18242,20419968.1
6/26/18,1110,1125,1110,1111,14,1404,1561981
6/25/18,1124.9,1125,1110,1119.9,6,9723,10888829.5
6/22/18,1120,1120,1100.2,1111.5,7,23613,27144380.4
6/21/18,1100.1,1120,1100.1,1120,5,205,229241.8
6/20/18,1100,1100.1,1100,1100.1,10,14570,16027038.6
6/19/18,1100,1118,1100,1100.1,6,783,871804
6/18/18,1112.5,1120,1112.5,1118.2,15,1456,1628144.5
6/14/18,1100,1100,1090.2,1118.7,2,3,3290.2
6/12/18,1099.9,1120,1099.9,1118.7,21,37088,41346762.1
6/11/18,1088,1090.1,1088,1100,2,46,50132
6/8/18,1100,1105,1100,1100,11,460,506040
6/7/18,1095,1100,1087,1080.8,8,34,37153
6/6/18,1086,1086,1086,1080.8,2,35,38010
6/5/18,1079.9,1090,1079.9,1080.8,5,230,248579.5
6/4/18,1070,1070,1070,1070,4,79,84530
6/1/18,1080,1080,1070,1070,2,200,214700
5/31/18,1070,1080,1070,1077.9,8,727,780451
5/30/18,1075,1098.9,1061.1,1074.1,6,5395,5796622.3
5/28/18,1068,1080,1061,1080,14,14596,15749689.9
5/25/18,1065,1070,1061,1064,4,365,388335
5/24/18,1050,1060,1050,1051.3,6,230,241800
5/23/18,1060,1060,1050,1060,14,3219,3410592
5/22/18,1050,1075,1050,1050.1,6,1086,1140376
5/21/18,1059.9,1065,1050,1050,14,3800,4011473.3
5/18/18,1059.9,1060,1059,1060,6,220,233196.3
5/17/18,1059,1060,1059,1059.9,7,61,64648.8
5/16/18,1051,1060,1051,1059.9,15,278,294029
5/15/18,1049,1049,1048,1026.1,2,51,53449
5/14/18,1050,1050,1050,1026.1,1,1,1050
5/11/18,1026,1026.5,1026,1026.1,5,289,296555.6
5/10/18,1026,1026,1026,1022.9,1,3,3078
5/9/18,1025.1,1025.1,1025.1,1022.9,2,20,20502
5/8/18,1050,1050,1050,1022.9,3,47,49350
5/4/18,1050,1050,1021,1022.9,3,375,383600
5/3/18,1021.1,1050,1021.1,1050,2,3060,3211266
5/2/18,,0,,1020,1,20000,20400000
4/26/18,1020.1,1020.1,1020,1020,2,100,102000.1
4/24/18,1052,1052,1020,1020,9,400,408184.3
4/23/18,1020,1058,1020,1030.1,12,1200,1236111
4/19/18,1045,1050,1015,1036,10,159,164730.8
4/18/18,1020,1080,1015,1062.5,9,1709,1791675
4/17/18,1060,1060,1060,1050,1,1,1060
4/16/18,1011,1011,1011,1050,1,1,1011
4/12/18,1049,1050,1040,1050,22,11194,11748720.9
4/11/18,1000.3,1000.3,1000.3,1050,2,14,14004.2
4/10/18,1047.1,1050,1047,1050,6,98,102868
4/9/18,1050,1050,1050,1050,2,15,15750
4/6/18,1050,1050,1050,1050,4,12,12600
4/5/18,1050,1050,1050,1050,7,301,316050
4/4/18,1040.1,1047,1040.1,1042,6,2590,2694160.4
4/3/18,1045,1045,1040,1040.1,2,203,211135
4/2/18,1045,1045,1045,1045,2,322,336490
3/29/18,1040,1040,1040,1040,2,3,3120
3/28/18,1040,1050,1040,1040,5,1886,1961460
3/27/18,1040,1040,1040,1040,1,2,2080
3/26/18,1040,1069.9,1040,1040,5,1892,1967709.9
3/22/18,1010,1050,1010,1040,10,2117,2202570
3/21/18,1010,1010,1010,1009.9,2,19,19190
3/20/18,1000,1010,1000,1009.9,4,10345,10348014.7
3/19/18,1000,1000.1,1000,1000,8,251,251003.5
3/16/18,1000,1000,1000,1000,4,48,48000
3/14/18,1055,1055,1000,1000,4,8189,8189056
3/13/18,1050.2,1050.2,1050.2,1050.2,4,100,105020
3/8/18,1060,1060,1060,1060,1,90,95400
3/7/18,1052,1065.8,1051,1060,11,8942,9427366.5
3/6/18,1050,1050.1,1050,1050,4,4555,4782750.1
3/5/18,1069,1069,1061,1053.9,4,65,69352.2
2/28/18,1050,1060,1050,1053.9,3,17,17860
2/27/18,1050.1,1060,1027.2,1053.9,18,28015,29507781.8
2/26/18,1050,1059,1027.2,1049.6,9,2257,2369677.2
2/23/18,1060,1060,1050,1050,4,8760,9198030
2/22/18,1027.1,1060,1027,1049,3,300,314702.9
2/21/18,1065,1065,1065,1080,2,2,2130
2/19/18,1051,1051,1051,1080,1,1,1051
2/16/18,1050,1050,1050,1080,1,1,1050
2/15/18,1049.8,1085,1049.8,1080,8,1423,1500966
2/14/18,1049.8,1049.8,1049.8,1089.8,2,27505,29974749
2/9/18,1050,1050,1050,1089.8,3,25,26250
2/6/18,1041,1041,1041,1089.8,1,3,3123
2/2/18,1079.6,1095,1079.6,1089.8,8,8584,9355027.8
2/1/18,,0,,1080,1,20000,21800000
1/29/18,1080,1080,1050,1080,8,10628,11471580
1/26/18,1080,1080,1050,1079.7,5,1033,1115311
1/25/18,1050,1080,1050,1080,14,7262,7676095
1/24/18,1030,1080,1030,1076.7,19,24360,26225527.6
1/23/18,1035,1040,1030,1031.3,4,108,111383.7
1/22/18,1030,1030,1029.8,1029.9,5,51165,52699937.2
1/19/18,1000,1030,1000,1029.2,13,104946,108077276.1
1/17/18,992.1,1000,992,1030,4,50,49608.2
1/16/18,1030,1030,1030,1030,1,1,1030
1/10/18,1030,1030,1030,1030,2,83657,86166710
1/9/18,1050,1050,1034,1065,4,11,11454
1/8/18,1003.1,1059.9,1003.1,1065,5,47,48562.9
1/5/18,1002.5,1010,1002.5,1065,4,28,28223
1/4/18,1079,1080,1000,1065,10,7176,7674673.9
1/3/18,1080,1080,1050,1079.4,16,19481,20671294
1/2/18,1000,1080,1000,1060,19,1209,1261845
12/29/17,960.1,960.1,960.1,1004.5,1,4,3840.4
12/28/17,972,972,970,1004.5,4,36,34939.6
12/27/17,980,980,980,1004.5,1,1,980
12/22/17,995,1005,995,1004.5,9,6829,6833979
12/20/17,1000,1000,975,999.9,10,1224,1223875
12/19/17,990,1000.2,990,1000.1,34,20676,20669909.8
12/18/17,988,990,988,990,9,1072,1061209.5
12/15/17,985,990,985,986.5,2,195,192365
12/14/17,962,994.9,961,991,6,1757,1694771
12/12/17,961,975,961,980,2,36,34596.1
12/11/17,980,980,980,980,3,214,209720
12/8/17,958,970,958,961.1,16,80043,76840403.9
12/6/17,959.9,959.9,959,959.3,3,210,201454
12/5/17,962,962,962,962,1,110,105820
12/4/17,974.9,974.9,960,960,3,25002,24001949.8
11/30/17,950,950,950,950,15,1503,1427850
11/29/17,940,950,940,950,14,13510,12834490
11/28/17,934.1,934.1,934.1,960,1,50,46705
11/27/17,960.1,960.1,960,960,3,505,484800.5
11/24/17,950,950,950,940.4,4,27,25650
11/23/17,948,948,940,940.4,4,107,100671
11/22/17,949,960,949,950,23,35448,33674906.1
11/21/17,966,966,944.1,944.2,48,17811,16963773.6
11/20/17,984,984,975,989.4,8,70,68538
11/17/17,984,984,984,989.4,1,1,984
11/16/17,990,990,984,989.4,3,286,282962
11/15/17,990,990,975,960,4,24,23674.3
11/14/17,960,960,960,960,2,20000,19200000
11/13/17,956,956,950,950.2,8,430,408597.5
11/10/17,950.6,950.6,950.5,950.6,2,100,95055
11/9/17,975,990,950.1,951.4,11,51146,49515907.8
11/8/17,990,990,990,990,5,252,249480
11/7/17,978,980,978,990,2,89,87218
11/6/17,994,994,978,990,6,75,73846
11/2/17,980,985,980,990,3,20,19625
10/31/17,976,996,976,990,4,285,282192
10/30/17,975,980,975,975.1,5,486,473905
10/27/17,977.1,977.1,971,1000,4,23,22381.5
10/26/17,1000,1000,1000,1000,1,1,1000
10/24/17,995,1000,995,1000,6,5453,5452875
10/23/17,998,999,998,999,2,2578,2575417
10/20/17,995,1000,995,1000,30,15131,15125993.9
10/17/17,976,976,976,971,3,21,20496
10/16/17,977,977,977,971,1,1,977
10/13/17,996,996,996,971,1,1,996
10/12/17,980,980,980,971,1,3,2940
10/9/17,975,975,975,971,1,92,89700
10/6/17,974,974,974,971,1,1,974
10/4/17,971,971,971,971,5,773,750583
10/3/17,1000,1000,1000,1000,1,20,20000
10/2/17,999,1000,999,1000,20,19068,19067949
9/29/17,971,971,971,971,1,1,971
9/28/17,971,971,971,971,1,33,32043
9/27/17,971,971,971,971,2,158,153418
9/26/17,970,1000,970,1000,4,10001,10000970
9/22/17,1000,1000,1000,1000,7,5777,5777000
9/21/17,1003,1005,1000,1005,13,3326,3332631
9/20/17,1000,1000,1000,1000,13,3114,3114000
9/19/17,1000,1000,1000,1000,12,1442,1442000
9/18/17,1000,1001,1000,1000,17,9296,9296827
9/15/17,990,1000.5,990,1000.5,19,15933,15933446.5
9/14/17,970,1000,970,1000,64,61300,61283227.6
9/13/17,971,990,971,960,7,76,75046
9/12/17,951,960,951,960,10,44209,42061511.1
9/11/17,951,951,951,951,1,156,148356
9/8/17,956.9,957,956.9,956.9,9,7527,7202587.5
9/7/17,956.9,958,956.8,958,5,7351,7034278.3
9/6/17,956,957,956,956.9,4,1301,1244956
9/4/17,956,960,956,957,5,11,10527.9
8/31/17,958,958,956,957,11,2421,2318144
8/29/17,958,958,958,958,1,128,122624
8/28/17,955.1,958,955.1,958,3,1302,1246730.2
8/25/17,960,961,960,960.1,5,1248,1198173
8/24/17,960,960,960,960,13,341,327360
8/23/17,953.1,953.1,952,960,3,56,53314.2
8/22/17,960,960,960,960,3,33,31680
8/21/17,960,960,960,960,1,500,480000
8/18/17,957,957,951.1,951.5,2,300,285448
8/17/17,950.2,950.2,950.1,950.1,3,25,23754.4
8/16/17,950.1,950.1,950.1,950.1,1,4,3800.4
8/15/17,959,960,950,950.1,19,4244,4033664.1
8/14/17,959,959,955,955,4,11497,10979679
8/11/17,954.6,954.6,954.6,960,1,10,9546
8/10/17,954.5,960,954.5,960,2,520,498391.5
8/9/17,950,955,950,950,5,5815,5524274.5
8/8/17,952,955,950,950.2,6,1358,1290401
8/3/17,960,960,950,951,7,10051,9558461
8/2/17,950,950,950,950,2,1240,1178000
8/1/17,950,950,950,950,3,1020,969000
7/31/17,952,952,950,950,5,2034,1932350
7/28/17,960,960,950,958.3,3,240,230000
7/27/17,950,960,950,959.4,13,2694,2563171.5
7/26/17,955,955,950,950.5,5,220,209101
7/25/17,955.2,955.2,950.1,951.5,12,140,133246.4
7/24/17,960,960,960,960,1,130,124800
7/21/17,970,970,970,960,1,6,5820
7/20/17,965,965,955,960,28,23177,22246798
7/19/17,965,965,965,976,3,6,5790
7/18/17,976,976,976,976,6,893,871568
7/17/17,983.6,983.6,983.6,983.6,2,3176,3123913.6
7/14/17,983.6,984,983.6,983.6,6,241,237051.6
7/13/17,978.1,978.1,978.1,978.1,1,9,8802.9
7/12/17,978.1,978.1,978.1,978.1,1,1,978.1
7/11/17,975,985,975,978.1,8,1472,1439769.8
7/10/17,955,955.1,955,955,3,10019,9568146.9
7/7/17,949,970,949,950,7,4435,4213269.5
7/6/17,980,985,950,950.6,15,2153,2047520
7/3/17,970,998.9,960,990,6,51,49094
6/30/17,980,995,970,990,24,23333,23095441
6/28/17,980,980,960,960.5,16,402,386110
6/27/17,980,980,960,998.9,4,34,32950
6/23/17,985,985,985,998.9,1,5,4925
6/21/17,990,990,980,998.9,3,3,2960
6/20/17,998.9,998.9,998.9,998.9,1,100,99890
6/19/17,987,990,987,990,8,7244,7169298
6/16/17,988,988,988,988,8,23976,23688288
6/15/17,980,980,976.1,976.1,12,678,662079.3
6/14/17,980.1,980.1,977,988.1,7,16,15677.1
6/13/17,988,988.1,988,988.1,3,2950,2914890
6/12/17,990,990,990,990,4,5544,5488560
6/9/17,988,990,976,976.2,5,930,911456
6/7/17,999,999,985,988.9,7,741,732900
6/6/17,1000,1000,1000,1000,3,7,7000
6/5/17,999.5,1000,999.5,1000,20,14445,14444999.5
6/2/17,1000,1000,985,993.3,5,223,221500
6/1/17,989.5,1000,989.5,999.9,18,63767,63761639.8
5/31/17,970,989.5,970,970.1,4,42,40762.6
5/30/17,970,989.9,970,970.1,11,341,330809.8
5/25/17,990,990,990,990,1,100,99000
5/24/17,976.1,976.1,976.1,996.7,1,10,9761
5/23/17,1017,1017,980,996.7,17,15289,15287296
5/22/17,988.1,988.2,970,1002.1,9,62,61151.7
5/19/17,999,1004.1,990,1002.1,18,16645,16689484.1
5/18/17,999.9,1000,988.1,1004.1,4,17,16939.4
5/17/17,988,1010,988,1004.1,12,1262,1265488.3
5/16/17,999,999,988,990.5,9,517,512082.8
5/15/17,1000,1000,985,995,5,310,309440
5/12/17,980,1000,979.9,996.8,33,2463,2437304.5
5/9/17,990,990,980,989.8,6,49,48032
5/8/17,980,990,980,989.8,8,531,525255
5/5/17,985,990,980,985,7,14321,14106184
5/4/17,980,985,980,985,3,40000,39399995
5/3/17,972.2,980,972.2,973,4,57111,56253000
5/2/17,970,990,970,990,14,65862,65199280
4/28/17,990,990,980,989.9,10,25056,25055367.9
4/27/17,970,990,966.4,989.9,47,36993,36075783.7
4/26/17,962,974.9,962,969.3,15,6187,5979776.3
4/25/17,970,970,965.4,963.3,5,36,34762.1
4/24/17,961,979.9,961,963.3,17,3097,2982895.9
4/21/17,975,975,952.2,960,13,2735,2648327.9
4/20/17,950.1,951.2,950.1,951.2,6,152,144525.2
4/18/17,940,989,940,948.3,12,126,119485
4/17/17,940,1030,940,951.6,15,102,97061.2
4/12/17,914.5,1010,914.5,999.2,51,70494,70190497.5
4/11/17,910,910,910,910,7,1689,1536990
4/7/17,900.1,910,900.1,908,21,16819,15179429.8
4/6/17,880,909.9,880,900,26,5113,4601266.1
4/5/17,873,873,870,870.1,9,464,403706
4/4/17,865,889.9,865,880,18,11956,10517577.4
4/3/17,869.8,870,865,865,10,1752,1518081.5
3/31/17,870,871,860,870.9,3,12609,10981314
3/30/17,870,870,870,870,2,2178,1894860
3/29/17,828.1,873.9,828.1,865,8,1224,1058658.7
3/28/17,865,865,865,865,5,679,587335
3/27/17,865.1,880,864,865,12,1223,1057109.3
3/24/17,864.5,880,840,872.5,23,52690,47329218.4
3/23/17,850,850,850,839.6,1,1,850
3/22/17,869,869,869,839.6,1,1,869
3/20/17,839,873,839,839.6,6,382,320713
3/17/17,838,838,835,835,4,38,31832
3/16/17,830,837.8,830,835,14,18283,15266198
3/15/17,830,830,830,820.1,1,1,830
3/14/17,820.1,830,820.1,820.1,3,12,9861
3/13/17,835,835,820.1,820.1,5,511,419090
3/10/17,830,830,830,820.4,1,1,830
3/9/17,821.1,821.1,820,820.4,12,1030,844920.8
3/8/17,821,825,820,822.4,10,2151,1771802.5
3/7/17,826,826,825,825,6,138,113852
3/6/17,820,825,820,822,10,1406,1155871.5
3/3/17,829.9,829.9,816.2,816.2,8,1054,860326.7
3/2/17,820,824.9,820,820,11,6941,5698905.8
3/1/17,815.3,834,815.3,820,6,2253,1844646
2/28/17,815.2,815.3,815.1,815,4,41,33421.1
2/27/17,815.6,815.6,815,815,8,1600,1304248.9
2/23/17,817,817,815.1,815.3,2,100,81529
2/22/17,820,839.9,815,815.1,43,48829,39796393
2/21/17,815.1,820,812.1,812.7,13,3483,2830501.2
2/20/17,815,815,815,815,1,500,407500
2/17/17,830,845.9,810.1,830.2,9,272,224577.2
2/15/17,845,850,845,848.6,8,764,648350
2/14/17,824.5,825,812.1,824.8,12,908,748150.7
2/13/17,812.1,820,811,820,12,11001,8950475
2/9/17,813,813,813,813,4,122,99186
2/8/17,830,874,815.2,815,3,4,3334.4
2/7/17,815,820,815,815,17,24208,19729525
2/6/17,815,815,812.1,812.1,23,1257,1021604.3
2/2/17,815,816,812,815.1,11,2913,2374382
2/1/17,845,845,812,812,10,522,423917.5
1/31/17,815,816,812,812.3,17,1497,1219265
1/30/17,820,825,820,815,2,4,3295
1/27/17,815,820,815,815,10,248,202143.8
1/26/17,813.1,813.1,810,814.9,11,88,71371.5
1/25/17,820,820,813.1,814.9,7,187,152528.9
1/24/17,816,818,815,815,9,3788,3087581.5
1/23/17,820,820,815,815.7,12,1445,1178495
1/20/17,816,819.9,815,815,17,62560,50988960.7
1/18/17,815,817.5,815,815,5,360,293405
1/17/17,812,815,810,815,11,1447,1175329
1/13/17,802.7,816,802.6,815,5,601,488577
1/11/17,815,815,802.6,815,5,1641,1337390.6
1/9/17,809,821,808,812.7,7,100,81268
1/6/17,809,825,809,810,14,4059,3286435
1/5/17,801,808,800,800.6,9,398,318621.5
1/4/17,810,810,800,800.4,20,2792,2235707.9
1/3/17,810,813,810,813,2,6,4875
1/2/17,824.9,824.9,813,813,4,302,246719.8
12/30/16,810,810,800,806.5,30,930,750944.4
12/29/16,810,820,809,811.3,32,1519,1230177.1
12/28/16,800.2,810,800,800.3,9,194,155256.3
12/27/16,811,811,797,800.2,17,1245,993316.7
12/23/16,820,820,800,815,39,3504,2811747
12/22/16,840,840,817,819.9,46,2674,2199773.6
12/21/16,847,847,840,840,38,184788,156227056.4
12/20/16,847,847,846,846,6,58662,49653762
12/19/16,870,870,847,850,26,1855,1576824.1
12/16/16,860,860,860,860,3,774,665640
12/15/16,861,861,860,860,14,300,258014.9
12/14/16,866.2,866.2,864,865,5,2001,1730949.2
12/9/16,861,861,860.7,861,4,278,239355.6
12/8/16,855,885,855,884.7,9,17201,15217170
12/7/16,870.1,894,870.1,885,2,5,4446.1
12/6/16,870,885,867,885,12,11666,10318555.1
12/5/16,882.2,885,880,883.2,8,400,352511
12/2/16,885,885,885,885,4,5052,4471020
12/1/16,870,899.9,870,871.1,4,311,270898.9
11/30/16,880,889.9,879,884,22,96142,84922076.1
11/29/16,875,880,870,879.9,15,104216,91703585
11/28/16,880,880,880,880,1,300,264000
11/25/16,864,900,864,882.1,11,2010,1773031
11/23/16,870,870,869,869,6,113,98198
11/22/16,870,880,870,879.9,7,56375,49604380
11/21/16,870,870,865.2,870,9,69,59881.5
11/18/16,875,875,875,870,2,2,1750
11/17/16,873,873,870,870,16,6241,5429676
11/16/16,874,878,874,875,9,2128,1861939
11/15/16,865,875,865,874.9,17,547,478192
11/11/16,856,860,852,856.8,7,242,207428
11/10/16,852,857,852,856,4,480,410463.5
11/9/16,856,856,850.5,854.6,5,45656,38844806
11/8/16,852,860,845.3,850.8,31,10601,9019259.3
11/7/16,850,852,845.2,845.5,6,340,288092.4
11/4/16,850,850,850,850,3,206,175100
11/3/16,846,846,846,845,1,1,846
11/2/16,849.5,850,845,845,10,2594,2192688
11/1/16,845.1,845.1,840,845,10,920,774919.9
10/31/16,850,850,850,850,4,645,548250
10/28/16,850,850,850,850,3,111,94350
10/27/16,840,847,840,847,9,4953,4181114.5
10/26/16,845,845,845,846.8,1,1,845
10/25/16,847,847,830,846.8,3,114,96530
10/24/16,850,850,826,830.2,34,22324,18875953
10/21/16,847,847,845,847,4,15003,12707539
10/20/16,845,849.5,840,847,14,38084,32251493.4
10/19/16,840.1,849.5,840.1,847.4,3,5,4228.7
10/18/16,850,855,845,847.4,22,20215,17182584.5
10/17/16,850,850,850,850,4,130,110500
10/14/16,860,860,850,850,18,216563,184078560.4
10/13/16,850.1,855,850,850,29,52955,45011807.1
10/12/16,855,864.9,850,850.5,20,875,744180.6
10/11/16,864,864,855,857.1,14,135,115812
10/10/16,860.1,865,858,865,18,53352,46147368
10/7/16,858.6,858.6,858.6,870,2,12,10303.2
10/6/16,859.2,860,858,870,12,70,60085.8
10/5/16,878,878,858,870,17,1981,1729438.3
10/4/16,874.9,880,874.9,878,2,129,113265
10/3/16,866,874.9,858.1,860,4,21,18145.4
9/30/16,861,870,860,860,18,36262,31188338.1
9/29/16,860.5,860.5,860.5,860,1,9,7744.5
9/28/16,900,900,860,860,4,6,5204
9/27/16,880,880,860,860,6,24,20841
9/26/16,851.5,862,851,860,18,66356,57064699.3
9/23/16,856,856,856,863.2,3,10,8560
9/22/16,865,865,860,863.2,13,1565,1350875
9/21/16,851,852,850,850,29,26688,22685907.6
9/20/16,865,865,850,850.8,26,592,504490.3
9/19/16,865,865,865,860,1,25,21625
9/15/16,865.2,865.2,855,860,20,5895,5095036.3
9/14/16,875,875,870,870,34,5603,4890487
9/13/16,905,905,871,880.7,17,3243,2864923
9/9/16,884.5,884.5,875,875,13,1181,1033444
9/8/16,879.1,880,874.1,878.1,16,1220,1068847.6
9/7/16,885,885,880,882.5,10,199,175615.5
9/6/16,885,885,883,883.7,11,262,231552.9
9/5/16,885,885,880,882.3,21,463,409170
9/2/16,905,905,885,885.1,39,470105,416045774.5
9/1/16,880.5,882.5,880,880,47,72105,63452630.8
8/31/16,909.9,909.9,880,883.1,45,41829,37004438.8
8/30/16,911.1,911.1,902,916,8,94,85162.2
8/29/16,912,912,912,916,2,3,2736
8/26/16,915,930,912,916,16,76022,69635142.5
8/25/16,915.1,915.1,911,915,6,54,49310.2
8/24/16,915,915.1,915,915,20,227348,208024721
8/23/16,910.1,919.9,910,914.9,23,3726,3408394
8/22/16,920,920,910,911.8,24,41259,37750312.6
8/19/16,930,930,920,930,20,16586,15424904.4
8/18/16,929.3,940,923,930,25,15763,14659709.7
8/16/16,920,920,919.9,920,15,3228,2969759.9
8/15/16,900,919.9,900,917.1,17,16310,14838914.8
8/12/16,900,910,890.1,900,51,2523,2269237.2
8/11/16,900,910,881,898.7,94,16882,15181235.4
8/10/16,896,898,880,884.3,33,1192,1056447.6
8/9/16,906,906,870,870.2,75,3756,3350996.1
8/8/16,910,910,906,906.2,31,3296,2998491.6
8/5/16,912,912,910,911.9,11,118,107606
8/4/16,925,925,910,912.1,34,3314,3030563.5
8/3/16,930,930,925,926.1,18,1389,1291273.8
8/2/16,930,930,927,928,14,193,179161
8/1/16,930,930,930,930,25,19198,17854140
7/29/16,930,930,930,930,3,42,39060
7/28/16,940,940,922,930,11,61,56593.8
7/27/16,950,950,924,930,24,7774,7230170.7
7/26/16,931.1,940,931,940,15,240,225474.2
7/25/16,970,970,940,940.1,56,677,645035.4
7/22/16,990,990,970,970.4,22,153,148753
7/21/16,980,984,974,976.7,26,12387,12142455.2
7/20/16,985,985,985,988.9,4,43,42355
7/18/16,988,990,985,988.9,9,40,39532.1
7/15/16,990,990,985,988.9,5,144,142399.8
7/14/16,1024.9,1024.9,980,980.9,25,1511,1483869.5
7/13/16,1030.9,1034.3,1000,1000.5,17,14390,14829075.9
7/12/16,1048,1049,1005,1030.9,7,498,515375
7/11/16,1040,1040,1035,1035.4,3,132,136670
7/4/16,1049,1050,1000,1043.1,12,235,245120.4
7/1/16,1050,1050.1,1050,1050,13,11267,11830352.7
6/30/16,1060,1060,1050,1050,4,5029,5280470
6/29/16,1000,1000,1000,1060.4,2,6,6000
6/28/16,1060,1080,1060,1060.4,7,103,109220
6/27/16,1097.5,1097.5,1089.5,1098.9,3,3,3277
6/24/16,1097.5,1097.5,1097.5,1098.9,2,3,3292.5
6/23/16,1006.5,1006.5,1006.5,1098.9,1,2,2013
6/22/16,1050,1100,1005,1098.9,19,3295,3610986.2
6/21/16,1094.7,1094.7,1094.7,1114.8,1,1,1094.7
6/20/16,1075,1075,1075,1114.8,3,7,7525
6/15/16,1120,1120,1120,1114.8,1,3,3360
6/14/16,1114,1120,1114,1114.8,4,8055,8979511
6/13/16,1115,1115,1115,1115,4,6870,7660050
6/10/16,1134.5,1134.5,1115,1115,3,3,3384
6/9/16,1115,1115.1,1115,1115,4,3287,3665007
6/8/16,1120,1134.5,1120,1125.2,10,2082,2339319.5
6/7/16,1100,1125,1100,1115,8,156,173975
6/6/16,1115,1115,1115,1115,2,27349,30494135
6/3/16,1100,1119,1100,1115,13,28682,31979380
6/2/16,1100,1115,1100,1115,8,52190,58190245.7
6/1/16,1125,1125,1115,1115,6,242,270231
5/31/16,1100,1129.9,1100,1115,8,1255,1385524.5
5/30/16,1125,1125,1100,1100,12,2753,3028600
5/27/16,1114,1120,1114,1119.9,16,1188,1330122.5
5/25/16,1100,1100,1070.1,1100,48,6333,6965457.6
5/24/16,1100,1100,1070,1099.6,8,20065,22071200
5/20/16,1100,1119.5,1100,1100,8,624,686477.8
5/19/16,1075,1075,1050,1120,6,96,101210.2
5/18/16,1120,1140,1120,1120,14,167738,187866790
5/17/16,1135,1135,1110,1110.1,6,38502,43683269
5/16/16,1139.9,1140,1125.5,1139.5,6,205,233552.1
5/13/16,1125,1125,1125,1125,2,25,28125
5/12/16,1115,1125.1,1115,1125,21,3311,3723264
5/11/16,1100,1120,1100,1110,15,1432,1579384.9
5/10/16,1100.2,1100.2,1085,1099.7,2,653,718096.2
5/9/16,1100,1115,1099.9,1100.2,17,61184,67302631.8
5/6/16,1091,1091,1091,1091,8,353,385123
5/5/16,1090,1090,1040,1089.5,10,913,994682
5/4/16,1090,1090,1090,1090.1,1,1,1090
5/3/16,1080,1097.5,1080,1090.1,5,206,224560
4/29/16,1070,1094.9,1050,1078.4,13,1584,1707328.8
4/28/16,1050.9,1070,1050.1,1059.6,12,1994,2100611.9
4/27/16,1048,1051,1048,1050,14,2626,2756965.9
4/26/16,1048,1054.9,1048,1050,10,3381,3548147.6
4/25/16,1055,1055,1048,1050,24,9538,10015098.8
4/22/16,1073.9,1075,1050,1053.9,8,127,133863.9
4/20/16,1039,1056,1039,1047.5,15,2123,2223770.3
4/19/16,1048,1050,1038,1039.9,12,1701,1778965.5
4/18/16,1006,1045,1005,1040,14,2096,2178683
4/15/16,1013,1050,1013,1040,4,1100,1144296
4/12/16,1006,1006,1005,1005.2,4,28,28155
4/8/16,1013,1013,1013,1005.2,1,3,3039
4/7/16,1005.1,1010,1005,1005.2,3,630,633255
4/6/16,1012.5,1012.5,1012.5,1005.1,3,4,4050
4/5/16,1003,1008,1003,1005.1,8,59,59229
4/4/16,1002,1002,1002,1005.1,1,9,9018
4/1/16,1005,1008,1005,1005.1,9,3696,3714780
3/31/16,1005,1012.5,1005,1011.9,24,4755,4805540.5
3/30/16,1001.5,1005.1,1001.5,1005,3,349,350050
3/29/16,1001.5,1005,1001.5,1001.5,10,1860,1862898
3/28/16,1002.5,1005,1001.5,1002.5,9,696,697734.5
3/24/16,1005,1009.8,1005,1005.7,7,306,307741.6
3/23/16,1000.5,1005,1000.5,1000.5,5,432,432233
3/21/16,1000,1000,1000,1000,3,600,600000
3/18/16,1000,1000,1000,1000,10,2322,2322000
3/17/16,1000,1003,1000,1000,15,4922,4922008
3/16/16,985,985,985,1000,1,1,985
3/15/16,1008,1008,1005,1000,2,3,3018
3/14/16,995,1000,995,1000,8,4396,4395350
3/11/16,1000,1010,999.9,1000.8,11,547,547299.9
3/10/16,1000,1000,1000,1000,25,304624,304624000
3/9/16,985,1000,950,1000,25,172254,172243684.5
3/8/16,1000,1000,995,1000,24,69307,69301177.3
3/4/16,1000,1015,1000,1000.2,8,816,816150
3/3/16,999,1000.1,990,998.4,14,12891,12870017.2
3/2/16,980,980,970,979.9,13,547,532111.4
3/1/16,970,970,970,970,2,1882,1825540
2/29/16,1000,1000,980,999.9,8,58,57056.1
2/26/16,1000,1000,999.9,999.9,16,12591,12590940
2/25/16,999.9,999.9,999.9,999.9,1,100,99990
2/24/16,1000,1000,1000,1000,11,69511,69511000
2/23/16,1000,1001,1000,1000,5,280,280013
2/19/16,1024.5,1024.5,1000,1024.1,10,1522,1541417.2
2/18/16,1022.5,1025,1000,1004.3,13,260,261156
2/17/16,1024.9,1024.9,1000,1000,5,812,812074.7
2/16/16,1015,1020,1000,1000,15,9143,9257305
2/15/16,999,1042,998,1000.4,23,3904,3900761
2/12/16,985,985.3,984.5,984.9,10,3013,2967503.9
2/11/16,985,985,985,985,1,79,77815
2/10/16,985,985,985,985,2,145,142825
2/9/16,990,990,970.1,990,4,3557,3521410.1
2/8/16,971,971,971,999.6,1,1,971
